member_noSource,Month,Total
7207,7,197472.00
5837,7,96840.30
5132,7,119137.20
3128,7,7283.10
8577,7,140352.00
3679,7,69360.00
2392,7,15424.00
5018,7,263536.60
8812,7,224603.30
2309,7,999.90
6820,7,168942.50
6623,7,220554.10
9612,7,259548.10
8710,7,203886.40
7442,7,215361.00
6737,7,208528.00
3363,7,87120.00
7525,7,48967.70
1174,7,184.80
9529,7,443426.90
9498,7,310192.00
8793,7,255939.40
1891,7,1051.60
7423,7,182353.20
8679,7,344864.00
4783,7,74864.00
9764,7,466000.00
6941,7,189872.00
8311,7,248987.00
1960,7,83136.00
3496,7,298144.00
7575,7,135151.30
5602,7,87553.70
7492,7,69152.00
8394,7,264336.70
5386,7,207728.00
4866,7,125568.00
4835,7,141648.00
4949,7,82616.10
6756,7,237743.30
4099,7,31840.00
3197,7,20288.00
3394,7,53184.00
7473,7,108082.40
8375,7,128640.00
3731,7,2112.00
8558,7,162417.00
1858,7,1411.30
6839,7,179936.00
9745,7,501417.70
1941,7,62544.00
6020,7,40314.70
4213,7,135795.40
4916,7,49249.80
5101,7,249488.00
7708,7,103068.20
1357,7,128352.00
4180,7,2211.00
7188,7,149488.00
5818,7,4389.00
6255,7,186880.00
3629,7,49760.00
7157,7,251431.50
4999,7,4712.40
9078,7,162417.50
4968,7,69891.40
1440,7,22816.00
6333,7,100912.00
4018,7,2528.00
5388,7,24654.00
3282,7,2455.20
3593,7,18675.30
8223,7,150825.80
8180,7,2455.20
6967,7,77120.00
5908,7,90800.00
6542,7,158448.90
3168,7,132000.00
5597,7,92218.50
5172,7,66992.00
2857,7,37989.80
3491,7,4128.00
1530,7,1665.40
9334,7,367313.10
4747,7,292016.00
5806,7,257100.80
7487,7,61975.30
8389,7,116858.00
7019,7,71681.20
5324,7,78860.40
7285,7,35664.00
3643,7,55983.10
2387,7,10480.00
9175,7,379710.00
8230,7,73536.00
7805,7,207202.90
3332,7,136272.00
4588,7,41429.60
5020,7,52032.00
8439,7,73395.80
9384,7,404810.80
5699,7,86136.30
8128,7,108701.80
4595,7,362160.80
4386,7,67904.00
3173,7,3405.60
6390,7,99536.00
4429,7,73126.30
2748,7,9214.70
7812,7,179018.70
953,7,9014.10
9816,7,398647.40
5229,7,61648.00
4284,7,103616.00
3225,7,65472.00
1067,7,74169.70
7119,7,51631.00
8021,7,191078.80
3434,7,3887.40
2178,7,26807.90
2489,7,3504.60
9391,7,308763.20
1696,7,70160.00
6174,7,101952.00
4125,7,171981.90
9968,7,438462.10
8173,7,111036.80
4956,7,100224.80
4436,7,38592.00
2641,7,5053.40
4011,7,58752.00
9232,7,442008.30
9543,7,204277.90
9398,7,293364.70
9709,7,265749.40
8287,7,168975.50
8496,7,157847.60
9752,7,455158.30
8382,7,402368.00
2850,7,119968.00
8071,7,196670.50
2539,7,29712.00
2959,7,40384.00
6290,7,296274.80
8491,7,223389.60
8137,7,93329.00
7235,7,205273.70
9393,7,335401.10
4495,7,79869.60
2337,7,52000.00
6976,7,47832.60
6074,7,84467.20
7287,7,301305.00
4070,7,64929.50
9716,7,213823.00
7401,7,222004.30
8980,7,194403.80
2078,7,39056.00
8866,7,325675.10
9925,7,283698.70
3911,7,71490.60
5872,7,70019.10
7128,7,388689.60
8187,7,85047.50
3334,7,23622.30
4025,7,16569.30
7762,7,307104.80
5447,7,84665.40
4545,7,56659.90
9443,7,454768.30
2750,7,23408.00
8396,7,76519.00
2541,7,46720.00
1494,7,59680.00
9652,7,376801.70
1805,7,47040.00
4234,7,252669.70
2864,7,8858.10
4597,7,21328.00
7971,7,310050.70
5922,7,219444.50
7026,7,2464.00
8505,7,83061.20
7655,7,228275.20
6753,7,192307.60
3016,7,58388.20
3918,7,85750.30
1335,7,11296.00
1221,7,29776.00
4552,7,72512.00
5808,7,10269.00
7178,7,169072.10
7033,7,42031.20
6131,7,114825.00
4647,7,78320.00
2332,7,72496.60
7978,7,212249.70
3968,7,62032.00
9811,7,719338.80
7185,7,118896.00
6240,7,61280.00
5338,7,19610.60
3543,7,13520.00
5504,7,101360.00
4913,7,79849.90
9189,7,90787.90
4488,7,141470.50
7394,7,124321.40
9241,7,308315.90
492,7,1732.50
6024,7,106464.00
803,7,70560.00
1862,7,60176.00
4177,7,5820.10
9875,7,244154.90
6658,7,190100.60
4343,7,118472.20
6969,7,130106.20
7980,7,171075.70
9661,7,218925.60
3818,7,2418.90
5086,7,8769.10
8925,7,483648.00
7555,7,117872.00
8614,7,188766.00
4338,7,211808.00
8189,7,68961.70
4661,7,140892.90
5917,7,52625.90
5708,7,33200.00
6767,7,77871.00
6031,7,77853.10
7244,7,108266.00
2657,7,52272.00
3716,7,142288.00
7453,7,78729.70
7764,7,348180.00
9134,7,251636.40
5715,7,166571.00
9089,7,158078.20
7085,7,161792.00
7396,7,135407.50
8455,7,301615.20
7605,7,1092.30
8664,7,234842.60
2073,7,41568.00
6349,7,115229.20
5290,7,541.20
4388,7,56704.00
3652,7,17040.00
3443,7,50512.00
3298,7,1269.40
9141,7,384307.70
9452,7,178778.90
7294,7,78573.80
8405,7,266112.00
7814,7,77797.90
2282,7,19303.50
4243,7,20813.70
3341,7,87808.00
6558,7,20158.80
5499,7,132528.90
5765,7,64263.40
2548,7,34848.00
6076,7,55168.00
7135,7,76344.80
7446,7,108034.90
7092,7,134718.80
7301,7,149952.00
5340,7,81598.30
9927,7,370751.70
2080,7,82768.00
4395,7,13577.80
8671,7,197669.70
2289,7,60496.00
3659,7,99360.00
3025,7,63803.70
1387,7,6768.00
5029,7,45220.40
1864,7,2646.60
6140,7,105920.00
5195,7,87600.00
5931,7,124400.00
9502,7,151000.50
1812,7,2481.60
9343,7,222660.00
4604,7,88736.00
8880,7,71905.60
3234,7,20016.00
7028,7,9171.30
4870,7,90602.00
3811,7,70256.00
8398,7,149492.80
4827,7,174948.60
2866,7,36944.00
7142,7,25114.50
5181,7,205432.90
3925,7,112096.00
5036,7,1675.30
6717,7,264457.90
3075,7,1219.90
6926,7,128089.60
9032,7,141059.00
8296,7,213166.20
7237,7,36544.00
658,7,50176.00
2973,7,86032.00
1980,7,90096.00
1503,7,2502.50
7937,7,241123.30
7035,7,143133.20
3870,7,171937.60
9516,7,297969.40
2925,7,62176.00
6256,7,230784.00
5406,7,69648.00
3248,7,113797.70
8780,7,229056.00
5874,7,84367.80
7296,7,224313.60
1764,7,107920.00
6040,7,3120.70
9725,7,441587.20
3711,7,122091.40
7987,7,314512.00
8298,7,275092.60
1605,7,1744.60
6192,7,233168.00
8621,7,173263.80
2975,7,140224.00
7251,7,39498.20
2664,7,624.80
6826,7,181997.00
5247,7,9840.00
5456,7,4215.20
8984,7,546575.40
6992,7,39472.00
6090,7,202656.00
3920,7,67516.20
6401,7,5481.30
9098,7,236525.40
7460,7,186536.50
8673,7,138356.50
7771,7,20711.60
4352,7,227728.30
5608,7,426.80
8939,7,447788.40
7880,7,21778.30
6978,7,47750.10
8514,7,120556.40
8203,7,250168.20
7144,7,291536.00
1301,7,13568.00
2557,7,1271.60
4872,7,91571.40
6833,7,78704.00
7778,7,160560.00
5463,7,73920.00
9148,7,187604.40
9884,7,320176.30
1923,7,75728.00
2132,7,26740.80
8412,7,201884.60
5983,7,34528.00
2087,7,29120.00
3343,7,76656.00
5615,7,97073.90
8989,7,140048.00
7930,7,262151.00
4879,7,6805.70
3934,7,109152.00
3032,7,108880.00
6560,7,12598.80
8875,7,303342.60
9986,7,1118811.60
6769,7,92650.10
5824,7,86299.90
8139,7,298492.50
5513,7,1680.80
3509,7,11984.00
7403,7,111744.00
4777,7,4942.30
2773,7,5360.30
5399,7,162035.40
7780,7,245486.00
3193,7,27014.90
3307,7,12896.90
5622,7,4781.70
9359,7,355041.50
3516,7,8096.00
6733,7,128335.80
5674,7,149088.00
5788,7,186176.00
2248,7,48720.00
3827,7,3756.50
6308,7,92920.00
8414,7,238542.00
7253,7,107309.60
9257,7,111447.90
3402,7,60880.00
9048,7,443554.80
9214,7,209546.40
4938,7,93689.50
4036,7,59680.00
8775,7,165303.70
9791,7,232931.60
8732,7,17850.00
5515,7,3106.40
5204,7,58798.30
2298,7,2454.10
3409,7,148265.10
4779,7,143625.10
9366,7,324898.20
7996,7,274691.60
8464,7,283560.90
5090,7,14125.00
7094,7,216222.50
6149,7,86224.80
7260,7,573.10
9886,7,387456.20
5413,7,92032.00
5933,7,60633.10
8941,7,185609.00
4195,7,67194.60
5254,7,4847.70
2939,7,81952.00
6510,7,56400.00
8782,7,244301.90
6935,7,337811.80
5731,7,76246.20
4829,7,7488.00
3250,7,3205.40
9416,7,73767.80
5140,7,17160.20
9893,7,421252.50
5306,7,55687.50
9582,7,258066.00
3148,7,115872.00
4995,7,82873.50
4093,7,154880.00
1778,7,20976.00
719,7,76960.00
9727,7,504606.00
4518,7,55504.00
3668,7,44764.30
7944,7,102407.70
7735,7,301342.10
9157,7,33098.60
8255,7,129360.80
6251,7,69242.10
8832,7,158421.10
6206,7,199968.00
6517,7,143609.60
4202,7,78601.10
4836,7,63697.50
8998,7,274276.30
9309,7,238048.00
6092,7,87280.00
2730,7,46160.00
7671,7,63389.60
3041,7,55600.00
6415,7,179379.30
7628,7,255088.00
883,7,67232.00
8148,7,153535.70
7246,7,220687.30
6892,7,101984.00
9627,7,239904.00
1780,7,78592.00
2839,7,19376.00
878,7,17088.00
3784,7,141524.50
6301,7,186292.70
4209,7,27939.90
6576,7,93200.30
4729,7,61696.00
7001,7,16031.70
5040,7,80470.10
4418,7,9888.50
7946,7,211290.50
8466,7,200190.80
619,7,17040.00
4895,7,4159.10
9836,7,175777.10
1678,7,17280.00
5206,7,41470.70
4304,7,2325.40
7521,7,150224.00
3950,7,141785.00
4159,7,47440.00
9100,7,293695.30
9057,7,181586.60
8746,7,210719.60
7362,7,67106.00
5047,7,67120.00
2889,7,74960.00
1830,7,45664.00
9634,7,328041.60
4102,7,110256.30
3200,7,31520.00
2464,7,37024.40
3677,7,126208.10
7839,7,171635.20
9209,7,264957.90
5992,7,41568.00
6201,7,9225.70
9532,7,323614.70
1728,7,345.40
992,7,87328.00
4000,7,60112.00
6315,7,189222.50
6626,7,241037.90
9107,7,150249.90
4152,7,122688.00
3093,7,134992.00
9995,7,638804.90
8948,7,222867.20
8739,7,95563.10
6310,7,24117.70
8003,7,235107.00
2046,7,95536.00
3936,7,6544.00
9425,7,154894.80
676,7,845.90
2991,7,125200.00
3582,7,32352.00
3727,7,95888.00
5688,7,60183.00
2566,7,4496.80
9468,7,345252.00
2789,7,364.10
3143,7,52880.00
8632,7,419770.00
7939,7,71712.20
8841,7,341513.20
2053,7,90213.80
6994,7,58096.00
7896,7,132048.00
9266,7,311009.00
9475,7,276176.00
7160,7,209539.40
8207,7,481107.00
6569,7,80847.90
726,7,55248.00
6424,7,183565.50
6735,7,146513.50
5833,7,60699.60
7471,7,156176.00
1360,7,25616.00
4686,7,91008.00
9273,7,142066.10
3741,7,6967.40
2682,7,5240.40
7478,7,109664.00
9750,7,160992.40
4218,7,79269.80
7903,7,149139.60
5474,7,3362.70
3634,7,1933.80
6742,7,134180.10
4427,7,832.00
2891,7,37898.40
9959,7,428202.80
2155,7,100208.00
4313,7,54251.40
9159,7,105905.10
9014,7,106703.70
6844,7,148887.00
8112,7,76736.00
3482,7,26320.00
4738,7,76099.10
7319,7,87728.00
5949,7,45856.00
7008,7,136071.50
5004,7,35424.00
5524,7,10608.00
6894,7,14048.00
4477,7,174351.00
6901,7,212415.20
5842,7,169584.00
6635,7,103248.00
8950,7,139435.70
2048,7,39968.00
4363,7,83072.00
9375,7,388863.00
1571,7,73280.00
2473,7,77101.80
3843,7,91152.00
7212,7,43628.40
8271,7,444340.10
5956,7,45888.00
3684,7,1126.40
9527,7,271746.70
8791,7,507715.30
2739,7,76464.00
3425,7,4624.00
2523,7,16608.00
3373,7,73248.00
3850,7,136765.80
5220,7,205904.00
4318,7,128641.60
8905,7,270454.90
6476,7,3369.30
7535,7,76636.60
7421,7,70144.00
5315,7,3072.30
9382,7,349089.50
6051,7,93201.00
3893,7,72128.00
6799,7,108032.00
3157,7,3576.10
5429,7,185392.00
4370,7,24163.00
8055,7,297705.00
6685,7,141259.90
8957,7,253456.60
2212,7,15008.00
5892,7,78356.90
9223,7,435035.60
7428,7,304365.40
8487,7,111028.40
1585,7,2297.90
9318,7,101850.30
3475,7,31040.00
9743,7,605593.50
7739,7,179337.50
4211,7,171450.60
9109,7,180286.60
5156,7,60839.20
5011,7,45820.70
3900,7,61104.00
2841,7,94697.60
1628,7,35520.00
1794,7,2352.00
7637,7,90698.50
8696,7,227394.30
6267,7,137936.40
9952,7,530028.70
2105,7,14688.00
3273,7,52768.00
9116,7,230016.10
3895,7,79408.00
1269,7,38384.00
3584,7,37856.00
7321,7,228681.10
9282,7,204654.40
8380,7,62255.80
5856,7,23888.00
8171,7,194266.70
7112,7,314265.20
4061,7,5045.50
6065,7,50150.50
2848,7,24068.50
8805,7,151458.40
7435,7,144864.00
7955,7,7859.70
8857,7,411191.70
1167,7,4121.70
7010,7,84680.80
9802,7,388272.80
4695,7,70625.90
7644,7,74280.20
9491,7,167067.30
7530,7,151674.80
6851,7,59560.50
4536,7,110656.00
8064,7,92684.50
7162,7,99317.90
9123,7,208034.10
3166,7,3204.30
3477,7,19232.00
6585,7,99984.70
9009,7,202944.20
6808,7,145690.90
3591,7,2359.50
5906,7,35360.00
3800,7,18071.90
5056,7,4482.50
9643,7,378525.70
4111,7,7719.80
6072,7,17046.60
5481,7,7978.80
5170,7,8054.60
6592,7,161753.20
4911,7,12528.00
5265,7,176846.80
4745,7,86748.20
9852,7,376849.10
2005,7,49536.00
6281,7,132624.00
5222,7,103360.00
3527,7,21404.80
5799,7,67038.90
4897,7,248432.00
4543,7,142576.00
3693,7,66704.00
5063,7,705.10
1326,7,31808.00
4161,7,72432.00
9650,7,209843.00
2157,7,52256.00
7378,7,154587.40
8914,7,208698.90
8012,7,162503.10
2366,7,240.90
7544,7,120832.00
6433,7,43200.00
7969,7,284783.80
7067,7,109360.00
8178,7,59901.70
6008,7,99727.30
6217,7,170224.00
9434,7,100822.80
8489,7,288774.60
8800,7,383184.30
3902,7,42505.50
3000,7,56163.70
7696,7,87184.80
8755,7,266752.60
8330,7,129157.10
8121,7,223167.90
8641,7,83301.50
5113,7,2300.10
7385,7,73113.20
1853,7,115280.00
9700,7,444658.00
5279,7,106321.90
3318,7,86177.10
4688,7,51227.60
7905,7,56669.00
8228,7,99251.20
7480,7,70143.20
7169,7,43729.40
1637,7,76416.00
3007,7,84525.20
5322,7,131404.40
6224,7,96461.40
7594,7,148984.90
6447,7,107876.00
2368,7,198174.50
5274,7,173344.00
4372,7,70488.60
2451,7,3173.50
3821,7,80235.50
5077,7,7776.00
3707,7,42800.00
3002,7,569.80
7983,7,96692.30
7081,7,74447.50
4258,7,19549.20
1632,7,1435.50
8420,7,480192.00
4341,7,140123.90
896,7,70096.00
7247,7,255760.00
2266,7,80592.00
5058,7,80441.20
6511,7,85264.00
2235,7,54446.30
7767,7,63122.90
3688,7,133668.50
1715,7,9024.00
8852,7,342714.90
9403,7,342919.80
6029,7,100720.00
7684,7,104848.30
6663,7,22260.00
1682,7,43872.00
9289,7,308781.50
5210,7,40096.00
9455,7,323630.90
5927,7,176912.00
1651,7,30352.00
3954,7,121648.00
6580,7,37007.20
9372,7,254786.70
312,7,36016.00
5844,7,104778.20
3923,7,33804.90
3104,7,43968.00
7449,7,256267.20
8351,7,132880.00
9804,7,273479.10
4740,7,96960.00
5642,7,63687.10
7615,7,151189.50
4004,7,84402.50
8985,7,211004.10
8871,7,191110.10
4709,7,93904.00
2603,7,175776.00
8954,7,286831.80
6245,7,34436.40
8218,7,192426.50
414,7,4408.80
7316,7,141008.00
3237,7,150144.00
6060,7,2058.10
5863,7,55910.20
6765,7,95616.00
1784,7,66292.50
6879,7,220555.70
4056,7,5102.90
3154,7,91184.00
2869,7,68320.00
160,7,135.30
5495,7,93162.50
9220,7,223132.70
7850,7,114657.20
9771,7,294460.90
6948,7,78259.00
4291,7,81072.00
9937,7,481789.30
4759,7,136608.00
7665,7,231372.00
2838,7,76048.00
1582,7,4946.70
4208,7,56242.10
7031,7,149383.80
2050,7,69644.00
6378,7,123903.10
7748,7,143664.20
3472,7,12064.00
8268,7,107578.10
4189,7,3456.00
2019,7,79728.00
9118,7,312130.40
4842,7,109520.00
4106,7,115584.00
5559,7,110618.60
6732,7,341449.40
6264,7,133344.00
1283,7,68592.40
5979,7,1999.90
4723,7,3969.90
9704,7,300988.60
4172,7,158704.00
8251,7,150116.50
8968,7,320716.10
3270,7,29889.70
4526,7,285904.00
8771,7,337184.00
1081,7,47254.20
4692,7,111380.50
6062,7,156192.00
4609,7,43900.90
9405,7,296053.00
2503,7,72032.00
7216,7,162221.40
9519,7,230748.70
9571,7,100631.20
8669,7,330796.90
6696,7,95504.00
4108,7,22676.10
6931,7,80672.00
9203,7,366269.70
4222,7,2267.10
4191,7,33063.10
9837,7,570277.00
2769,7,66240.00
9723,7,461808.20
9018,7,258728.30
7750,7,50770.00
8384,7,201034.50
6112,7,115479.20
7014,7,80849.70
6829,7,2869.90
5376,7,40220.80
1100,7,72176.00
6278,7,76919.80
3372,7,50304.00
9621,7,577075.10
9640,7,218279.70
1266,7,7517.40
4006,7,88216.50
5459,7,10220.10
4272,7,1903.00
7883,7,214496.00
6981,7,89493.70
9253,7,260542.40
6430,7,72768.90
2351,7,100736.00
7800,7,54387.70
4977,7,172601.80
9887,7,341229.30
9336,7,325616.10
7249,7,49725.60
5694,7,115056.00
6513,7,162480.00
2985,7,106224.00
4241,7,65233.30
7584,7,228141.80
5395,7,291952.20
4324,7,93488.00
6214,7,11195.80
3068,7,16394.20
4958,7,4466.00
9939,7,470699.10
4673,7,52560.00
3220,7,114304.00
6043,7,15856.00
5193,7,127408.00
8016,7,423306.00
3854,7,99084.60
2484,7,104867.60
7083,7,134583.90
7280,7,27570.40
9906,7,521599.20
3823,7,270032.00
9989,7,568495.50
8619,7,270034.90
3638,7,27136.00
5625,7,76794.80
8334,7,284727.90
4058,7,14496.00
4877,7,201888.00
3621,7,78940.80
7866,7,67741.40
6964,7,45237.90
2968,7,20217.40
9122,7,165504.60
4141,7,78377.70
4858,7,22368.00
3405,7,38512.00
9051,7,308349.40
2118,7,2667.50
6197,7,35360.00
7650,7,4786.10
4039,7,140270.00
6394,7,22611.70
4224,7,17600.30
7598,7,133105.90
7833,7,69437.40
6311,7,75104.00
3723,7,3312.00
9172,7,44016.60
2467,7,31312.00
5644,7,49306.80
8652,7,213076.70
3671,7,73952.00
9991,7,991781.20
9286,7,326574.80
3837,7,38960.00
7916,7,91479.70
8436,7,358751.50
2384,7,14880.40
3018,7,28948.70
9806,7,600859.90
9255,7,282952.90
9070,7,848855.60
7617,7,136315.50
6361,7,5432.90
9972,7,737082.40
1731,7,115.50
8519,7,256659.70
5810,7,148179.40
7066,7,32133.10
2987,7,175296.00
4623,7,75085.20
4072,7,81446.40
5143,7,231600.00
7966,7,147977.60
8868,7,123616.10
7498,7,92810.60
6596,7,5312.00
2434,7,63520.00
1883,7,122128.00
4592,7,25360.90
5962,7,389038.00
7230,7,115968.00
4407,7,18333.90
3856,7,67248.00
2600,7,4039.20
9388,7,137646.70
8049,7,88862.90
5943,7,149840.00
3773,7,79984.00
8754,7,225948.20
7935,7,233395.10
2954,7,100400.00
8569,7,384532.50
6565,7,50496.00
7116,7,182951.70
7313,7,84687.30
5461,7,84032.00
9654,7,390759.40
5378,7,77846.70
5544,7,10496.00
9820,7,514470.20
8918,7,113117.70
6914,7,324510.60
6012,7,337308.40
8367,7,244681.20
4756,7,131808.10
8887,7,56793.20
7434,7,98745.00
6178,7,90420.10
7548,7,177358.40
2567,7,80733.40
2619,7,140944.00
1717,7,490.60
5359,7,66777.10
5862,7,179994.90
5442,7,114641.40
5976,7,126979.70
4523,7,80102.90
5779,7,159084.60
3673,7,22175.80
964,7,43184.00
1681,7,168400.00
4492,7,75456.00
5209,7,99871.80
5760,7,6048.00
2303,7,10239.20
4307,7,40333.10
3571,7,57344.00
9922,7,308531.40
5843,7,223589.90
8469,7,250194.30
7016,7,88073.20
7918,7,196806.50
6731,7,202320.00
4105,7,8190.50
6180,7,16080.00
9554,7,404865.80
5995,7,99482.60
3369,7,247480.00
8704,7,254484.50
9720,7,206510.20
8267,7,163240.50
6629,7,37472.00
3286,7,47958.50
5342,7,142352.70
1066,7,4299.60
6795,7,236039.80
6712,7,125744.00
7968,7,139112.70
9136,7,56893.20
4155,7,6928.00
5057,7,75432.60
2868,7,1136.00
9053,7,255478.10
7766,7,167690.60
9573,7,262772.20
9739,7,128045.60
7030,7,14544.00
6128,7,139564.20
8286,7,216849.70
7581,7,189456.00
8951,7,188697.00
6648,7,128919.30
4022,7,95941.40
9003,7,390538.90
5812,7,129863.60
4910,7,12624.00
831,7,69584.00
2284,7,64048.00
7467,7,264800.00
6097,7,136016.00
7550,7,337752.40
1116,7,74432.00
8920,7,342004.80
5729,7,43637.00
4174,7,108836.30
4993,7,183680.00
2721,7,184288.00
9352,7,392408.90
8533,7,131024.80
7816,7,290965.20
5710,7,6676.70
8450,7,241568.00
5627,7,60416.00
2068,7,78896.00
6147,7,85952.00
4340,7,2794.00
8419,7,177840.00
3438,7,30736.00
7163,7,127037.30
4760,7,129968.00
9036,7,524818.70
4957,7,11712.00
9556,7,342872.70
2654,7,124272.00
6327,7,96496.00
4024,7,15541.70
1866,7,67950.70
6847,7,187949.70
8217,7,282832.40
5394,7,50326.40
4138,7,59153.60
8737,7,371107.40
3205,7,41660.20
9454,7,145559.50
7450,7,58483.90
5712,7,132551.00
6263,7,85522.60
5007,7,36897.60
9086,7,208843.20
8350,7,293010.40
9252,7,257024.00
5527,7,46272.00
2818,7,55440.00
9055,7,129686.00
4893,7,46317.30
6161,7,88464.00
8236,7,423994.90
4157,7,139519.80
9689,7,315546.30
2901,7,41568.00
2051,7,43584.00
6949,7,254460.50
6130,7,84991.70
7500,7,223830.00
6244,7,19897.80
7614,7,15932.90
4791,7,40314.30
8870,7,147712.00
8751,7,134280.70
4589,7,218205.60
8668,7,235203.00
9105,7,58931.30
5026,7,110.00
8034,7,150544.00
5876,7,27952.00
9955,7,423509.40
7113,7,194784.00
5845,7,130897.50
6562,7,75215.90
1581,7,110112.00
5660,7,26003.60
2286,7,6000.00
6479,7,45951.00
7932,7,151502.80
2951,7,50896.00
5109,7,85990.60
5826,7,77008.00
9905,7,409622.70
4373,7,52754.10
8452,7,84452.80
4924,7,125778.20
5629,7,149921.30
8369,7,108256.00
4556,7,14432.00
6714,7,22028.90
1467,7,4200.90
2552,7,71504.00
8801,7,155392.00
5261,7,41472.00
2635,7,2496.00
3269,7,4640.90
4639,7,12791.80
9620,7,277801.40
8687,7,173503.80
9404,7,259054.20
6581,7,82232.60
7951,7,252896.00
6695,7,57387.40
4292,7,27712.00
4843,7,51456.00
5111,7,34784.00
5859,7,111181.90
4406,7,40305.20
1583,7,69629.00
9938,7,723067.10
8485,7,243736.90
3473,7,14992.00
4375,7,68445.60
3556,7,2310.00
7749,7,54900.80
4190,7,38261.30
7198,7,147808.00
7915,7,74783.50
9088,7,79891.10
6982,7,194219.20
6462,7,3201.00
9805,7,761922.10
5726,7,63716.30
5358,7,64832.00
4456,7,5168.00
9520,7,578015.70
7984,7,310354.90
3055,7,25200.00
3252,7,68288.00
7331,7,145675.10
9957,7,776201.30
5878,7,120992.00
7248,7,45088.00
3169,7,163456.00
9874,7,374048.50
2433,7,6605.60
3606,7,100562.70
8587,7,78187.90
7882,7,306738.00
6678,7,229727.40
7032,7,234839.70
9304,7,218753.10
6481,7,186560.00
6595,7,224003.20
6113,7,222048.00
5211,7,184976.00
1132,7,69808.00
6830,7,78945.30
5928,7,28288.00
4857,7,50658.00
4475,7,97888.00
1298,7,57040.00
4007,7,44176.00
9456,7,262639.30
4121,7,36368.00
916,7,64704.00
9354,7,166476.40
9539,7,394752.00
6011,7,102968.30
7464,7,38819.60
6645,7,175895.10
7350,7,395334.90
7616,7,110845.90
4990,7,188697.80
4088,7,85680.00
6163,7,87220.60
3454,7,67504.00
8435,7,94281.00
4171,7,38562.90
6329,7,186008.80
8250,7,7364.50
2801,7,80496.00
5612,7,28080.00
7514,7,84724.00
5593,7,163510.90
9672,7,271289.90
1348,7,35248.00
3974,7,46064.00
3423,7,180587.90
7483,7,126102.30
8333,7,35685.80
529,7,79287.40
5510,7,29664.00
6647,7,95719.70
6564,7,147376.00
9755,7,315070.50
8853,7,148924.80
5308,7,192768.00
1749,7,2923.80
7281,7,69943.60
5828,7,117760.00
5277,7,15332.40
9553,7,203176.80
4541,7,110544.00
1718,7,4171.20
9990,7,421538.50
9636,7,218136.20
7884,7,109296.00
6431,7,216042.40
1096,7,3303.30
7447,7,67641.50
4624,7,125888.00
6146,7,41474.70
1984,7,22782.70
9788,7,610242.10
3437,7,15712.00
6780,7,56795.50
8233,7,38368.00
6229,7,695.20
9572,7,233644.50
8119,7,389385.80
2784,7,21760.00
8836,7,246256.00
3855,7,4656.00
7383,7,239120.30
9655,7,412146.90
481,7,713.90
8202,7,517072.00
7300,7,61491.10
7497,7,222240.00
9921,7,475378.40
4389,7,139952.00
2200,7,1072.00
4826,7,59925.40
9838,7,474950.90
2751,7,9776.00
9102,7,499465.40
4992,7,315712.00
5543,7,77239.80
7701,7,130756.60
4090,7,58464.00
8366,7,187104.00
3539,7,2103.20
7815,7,142966.60
2637,7,117184.00
7079,7,55023.60
5626,7,121392.00
1616,7,27808.00
4408,7,84213.10
5809,7,2158.20
7967,7,283346.90
2986,7,26336.00
5258,7,109056.00
4439,7,257424.00
6597,7,47728.00
6495,7,2592.00
1514,7,3547.50
4325,7,15079.90
7231,7,106887.10
2250,7,56272.00
3152,7,31040.00
6514,7,106901.60
2955,7,3623.40
2333,7,89824.00
7314,7,50163.80
4959,7,100416.00
4306,7,5221.70
6578,7,6354.70
5676,7,198672.00
6932,7,40576.00
3672,7,300.30
3387,7,40560.00
8451,7,120906.30
4840,7,1997.60
4809,7,1128.60
3553,7,36070.60
2183,7,38752.00
9904,7,609145.50
6896,7,146864.00
2100,7,60016.00
3990,7,57360.00
4073,7,48816.00
5443,7,59920.00
3439,7,23159.90
9168,7,311984.80
1801,7,47264.00
2703,7,4958.80
3254,7,72771.50
8235,7,105570.70
4707,7,72384.00
1884,7,2211.00
6865,7,102229.30
9605,7,251282.40
5709,7,84112.00
5595,7,107210.70
63,7,564.30
7950,7,229616.80
2886,7,23248.00
2938,7,4842.20
9954,7,550515.90
8501,7,11561.00
7848,7,124929.10
2233,7,65819.40
7214,7,93680.00
6395,7,203375.30
3489,7,1552.10
7029,7,94741.60
1497,7,110292.90
6832,7,204752.00
