member_noSource,region_name,gender
5317,Eastern Europea,H
9319,Eastern Europea,H
4390,Eastern Europea,F
5333,Eastern Europea,H
4420,Eastern Europea,F
6975,Eastern Europea,H
5894,Eastern Europea,F
5399,Eastern Europea,H
7969,Eastern Europea,H
9324,Eastern Europea,F
2309,Eastern Europea,H
1179,South American,H
5391,South American,H
2258,South American,F
903,Eastern Europea,H
5903,Eastern Europea,H
8135,Eastern Europea,H
284,Eastern Europea,F
1177,South American,H
2736,Eastern Europea,F
2300,Eastern Europea,F
5329,Eastern Europea,H
8637,Eastern Europea,H
4411,Eastern Europea,H
5387,Eastern Europea,H
6775,Eastern Europea,H
1134,South American,F
5431,Eastern Europea,H
5071,South American,H
2765,Western Europea,H
1759,Western Europea,H
3241,Western Europea,H
2266,South American,F
1758,Western Europea,F
7657,South American,H
2211,Western Europea,H
432,Western Europea,F
793,Western Europea,H
1421,Western Europea,H
1193,Western Europea,H
2194,Western Europea,F
2869,Western Europea,H
198,Western Europea,F
2682,Western Europea,F
1023,Western Europea,H
1921,Western Europea,H
2673,Western Europea,H
1545,Western Europea,H
2213,Western Europea,H
2882,Western Europea,F
2070,Western Europea,F
2876,Western Europea,F
321,Western Europea,H
1549,Western Europea,H
984,Western Europea,F
192,Western Europea,F
2282,South American,F
1124,Western Europea,F
1734,Western Europea,F
766,Western Europea,F
744,Western Europea,F
1729,Western Europea,H
2205,Western Europea,H
3247,Western Europea,H
5367,South American,H
7637,South American,H
1098,Western Europea,F
1762,Western Europea,F
3245,Western Europea,H
1728,Western Europea,F
7636,South American,F
14,Western Europea,H
669,Western Europea,H
1764,Western Europea,F
1149,South American,H
2215,Western Europea,H
3238,Western Europea,F
7652,South American,F
3237,Western Europea,H
462,Western Europea,F
3252,Western Europea,F
936,Western Europea,F
7651,South American,H
915,Western Europea,H
8692,Western Europea,F
894,Western Europea,F
7645,South American,H
3235,Western Europea,H
1237,Western Europea,H
2695,Western Europea,H
1563,Western Europea,H
677,Western Europea,H
8355,South American,H
2901,Western Europea,H
2898,Western Europea,F
2079,Western Europea,H
978,Western Europea,F
676,Western Europea,F
1321,Western Europea,H
1623,Western Europea,H
2096,Western Europea,F
1899,Western Europea,H
152,Western Europea,F
2574,South American,F
4765,South American,H
4752,South American,F
2091,Western Europea,H
2012,Western Europea,F
2791,Western Europea,H
1601,Western Europea,H
2018,Western Europea,F
300,Western Europea,F
1624,Western Europea,F
302,Western Europea,F
173,Western Europea,F
804,South American,F
8358,South American,F
1901,Western Europea,H
2632,Western Europea,F
8359,South American,H
1445,Western Europea,H
2940,Western Europea,F
2115,Western Europea,H
201,Western Europea,H
1552,Western Europea,F
1927,Western Europea,H
2063,Western Europea,H
2686,Western Europea,F
2688,Western Europea,F
308,Western Europea,F
8031,South American,H
1306,Western Europea,F
1929,Western Europea,H
2698,Western Europea,F
2699,Western Europea,H
202,Western Europea,F
348,Western Europea,F
8032,South American,F
2887,Western Europea,H
157,Western Europea,H
2097,Western Europea,H
2609,Western Europea,H
4768,South American,F
2103,Western Europea,H
2068,Western Europea,F
2099,Western Europea,H
2615,Western Europea,H
2622,Western Europea,F
1317,Western Europea,H
2889,Western Europea,H
4771,South American,H
168,Western Europea,F
2405,Western Europea,H
5368,South American,F
460,Western Europea,F
534,Western Europea,F
2412,Western Europea,F
492,Western Europea,F
1455,Western Europea,H
7713,South American,H
7721,South American,H
7370,Eastern Europea,F
2301,South American,H
4334,Eastern Europea,F
5328,South American,F
9920,Eastern Europea,F
591,Eastern Europea,H
7710,South American,F
9963,Eastern Europea,H
480,Western Europea,F
1088,Western Europea,F
2426,Western Europea,F
3150,Western Europea,F
1714,Western Europea,F
3149,Western Europea,H
5319,South American,H
5,Western Europea,H
5320,South American,F
2196,Western Europea,F
778,Western Europea,F
2262,Western Europea,F
1408,Western Europea,F
2275,Western Europea,H
3141,Western Europea,H
535,Western Europea,H
4574,Eastern Europea,F
8948,Eastern Europea,F
5346,South American,F
9886,Eastern Europea,F
1133,South American,H
9956,Eastern Europea,F
7275,Eastern Europea,H
7274,Eastern Europea,F
9889,Eastern Europea,H
9974,Eastern Europea,F
981,Eastern Europea,H
9976,Eastern Europea,F
918,Eastern Europea,F
1543,Eastern Europea,H
4581,Eastern Europea,H
5345,South American,H
9971,Eastern Europea,H
9888,Eastern Europea,F
2292,South American,F
9900,Eastern Europea,F
5259,Eastern Europea,H
9985,Eastern Europea,H
842,Eastern Europea,F
8698,Eastern Europea,F
1130,South American,F
9969,Eastern Europea,H
2671,Eastern Europea,H
9973,Eastern Europea,H
1998,Eastern Europea,F
588,Eastern Europea,F
7682,South American,F
5803,Eastern Europea,H
5342,South American,F
5360,South American,F
2342,Western Europea,F
1084,Western Europea,F
23,Western Europea,H
513,Western Europea,H
923,Western Europea,H
1116,Western Europea,F
2252,Western Europea,F
7631,South American,H
31,Western Europea,H
1749,Western Europea,H
2251,Western Europea,H
503,Western Europea,H
1119,Western Europea,H
2378,Western Europea,F
1481,Western Europea,H
2429,Western Europea,H
1105,Western Europea,H
1744,Western Europea,F
925,Western Europea,H
2226,Western Europea,F
2351,Western Europea,H
448,Western Europea,F
1743,Western Europea,H
3191,Western Europea,H
5371,South American,H
2227,Western Europea,H
1426,Western Europea,F
1086,Western Europea,F
28,Western Europea,F
2427,Western Europea,H
1696,Western Europea,F
2375,Western Europea,H
1164,South American,F
1166,South American,F
3152,Western Europea,F
2283,South American,H
2284,South American,F
1695,Western Europea,H
2278,Western Europea,F
416,Western Europea,F
777,Western Europea,H
3145,Western Europea,H
2273,Western Europea,H
799,Western Europea,H
1677,Western Europea,H
3175,Western Europea,H
2362,Western Europea,F
926,Western Europea,F
7628,South American,F
2268,South American,F
1161,South American,H
1163,South American,H
3178,Western Europea,F
3184,Western Europea,F
20,Western Europea,F
455,Western Europea,H
19,Western Europea,F
764,Western Europea,F
3182,Western Europea,F
522,Western Europea,F
2371,Western Europea,H
2742,Western Europea,F
7735,South American,H
293,Eastern Europea,H
1344,Eastern Europea,F
2565,Eastern Europea,H
2559,Eastern Europea,H
5688,Eastern Europea,F
4795,Eastern Europea,H
5482,Eastern Europea,F
2545,Eastern Europea,H
4823,Eastern Europea,H
8210,Eastern Europea,F
4820,Eastern Europea,F
4819,Eastern Europea,H
5694,Eastern Europea,F
9157,Eastern Europea,H
7853,South American,H
4779,Eastern Europea,H
5181,Eastern Europea,H
6841,Eastern Europea,H
6840,Eastern Europea,F
7796,South American,F
9153,Eastern Europea,H
4818,Eastern Europea,F
4784,Eastern Europea,F
7856,South American,F
8033,Eastern Europea,H
2129,Eastern Europea,H
928,Eastern Europea,F
1060,South American,F
2219,Eastern Europea,H
5191,South American,H
5172,Eastern Europea,F
7850,South American,F
1826,Eastern Europea,F
9999,South American,H
1172,Eastern Europea,F
7844,South American,F
8328,Eastern Europea,F
1055,Eastern Europea,H
8329,Eastern Europea,H
9964,South American,F
7603,Eastern Europea,H
6611,Eastern Europea,H
3704,Eastern Europea,F
9681,Eastern Europea,H
3054,Eastern Europea,F
8751,Eastern Europea,H
1054,South American,F
782,Eastern Europea,F
4773,Eastern Europea,H
858,Eastern Europea,F
888,Eastern Europea,F
9140,Eastern Europea,F
5678,Eastern Europea,F
826,Eastern Europea,F
5198,South American,F
2558,Eastern Europea,F
4797,Eastern Europea,H
4796,Eastern Europea,F
6847,Eastern Europea,H
6909,Eastern Europea,H
5687,Eastern Europea,H
863,Eastern Europea,H
2539,Eastern Europea,H
5297,South American,H
4695,Eastern Europea,H
1330,Eastern Europea,F
890,Eastern Europea,F
848,Eastern Europea,F
9160,Eastern Europea,F
2109,Eastern Europea,H
9159,Eastern Europea,H
4847,Eastern Europea,H
4315,Eastern Europea,H
5264,South American,F
1094,South American,F
5494,Eastern Europea,F
8754,Eastern Europea,F
9125,Eastern Europea,H
5735,Eastern Europea,H
4702,Eastern Europea,F
4714,Eastern Europea,F
4713,Eastern Europea,H
4712,Eastern Europea,F
2116,Eastern Europea,F
4710,Eastern Europea,F
6943,Eastern Europea,H
9193,Eastern Europea,H
363,Eastern Europea,H
7776,South American,F
2346,Eastern Europea,F
7775,South American,H
2345,Eastern Europea,H
4706,Eastern Europea,F
3701,Eastern Europea,H
4842,Eastern Europea,F
1515,Eastern Europea,H
1366,Eastern Europea,F
5648,Eastern Europea,F
7745,South American,H
1490,Eastern Europea,F
5150,Eastern Europea,F
4871,Eastern Europea,H
4865,Eastern Europea,H
5275,South American,H
4858,Eastern Europea,F
528,Eastern Europea,F
4855,Eastern Europea,H
9121,Eastern Europea,H
8755,Eastern Europea,H
5163,Eastern Europea,H
5273,South American,H
378,Eastern Europea,F
5661,Eastern Europea,H
7803,South American,H
9133,Eastern Europea,H
5663,Eastern Europea,H
7070,Eastern Europea,F
2321,South American,H
2538,Eastern Europea,F
372,Eastern Europea,F
5269,South American,H
8830,Eastern Europea,F
5270,South American,F
5655,Eastern Europea,H
966,Eastern Europea,F
7842,South American,F
7605,Eastern Europea,H
9954,South American,F
7825,South American,H
6305,Eastern Europea,H
3652,Eastern Europea,F
3078,Eastern Europea,F
803,Eastern Europea,H
8333,Eastern Europea,H
6603,Eastern Europea,H
9646,Eastern Europea,F
101,Eastern Europea,H
9580,Eastern Europea,F
9581,Eastern Europea,H
5237,South American,H
9982,South American,F
9952,South American,F
6309,Eastern Europea,H
3643,Eastern Europea,H
6298,Eastern Europea,F
3668,Eastern Europea,F
1649,Eastern Europea,H
3072,Eastern Europea,F
7624,Eastern Europea,F
1068,South American,F
3662,Eastern Europea,F
3659,Eastern Europea,H
3658,Eastern Europea,F
1650,Eastern Europea,F
9885,South American,H
3640,Eastern Europea,F
9703,Eastern Europea,H
3067,Eastern Europea,H
9584,Eastern Europea,F
2964,Eastern Europea,F
9561,Eastern Europea,H
2943,Eastern Europea,H
6158,Eastern Europea,F
7509,Eastern Europea,H
7816,South American,F
7880,Eastern Europea,F
2947,Eastern Europea,H
6648,Eastern Europea,F
9902,South American,F
687,Eastern Europea,H
148,Eastern Europea,F
6169,Eastern Europea,H
6162,Eastern Europea,F
1870,Eastern Europea,F
3891,Eastern Europea,H
7529,Eastern Europea,H
1869,Eastern Europea,H
1072,South American,F
7527,Eastern Europea,H
7530,Eastern Europea,F
7876,Eastern Europea,F
3890,Eastern Europea,F
7534,Eastern Europea,F
2975,Eastern Europea,H
6192,Eastern Europea,F
1204,Eastern Europea,F
130,Eastern Europea,F
9903,South American,H
7535,Eastern Europea,H
8729,Eastern Europea,H
3671,Eastern Europea,H
6312,Eastern Europea,F
9881,South American,H
3748,Eastern Europea,F
6254,Eastern Europea,F
2350,South American,F
1832,Eastern Europea,F
97,Eastern Europea,H
7586,Eastern Europea,F
3726,Eastern Europea,F
7592,Eastern Europea,F
7589,Eastern Europea,H
3735,Eastern Europea,H
9914,South American,F
1180,Eastern Europea,F
3038,Eastern Europea,F
1047,Eastern Europea,H
6252,Eastern Europea,F
6288,Eastern Europea,F
83,Eastern Europea,H
82,Eastern Europea,F
1167,Eastern Europea,H
9677,Eastern Europea,H
7582,Eastern Europea,F
2358,South American,F
6267,Eastern Europea,H
6266,Eastern Europea,F
8484,Eastern Europea,F
6250,Eastern Europea,F
3754,Eastern Europea,F
1830,Eastern Europea,F
7830,South American,F
3739,Eastern Europea,H
3742,Eastern Europea,F
6322,Eastern Europea,F
3101,Eastern Europea,H
8449,Eastern Europea,H
6329,Eastern Europea,H
3608,Eastern Europea,F
8457,Eastern Europea,H
9721,Eastern Europea,H
3603,Eastern Europea,H
8444,Eastern Europea,F
7829,Eastern Europea,H
8451,Eastern Europea,H
1156,Eastern Europea,F
3604,Eastern Europea,F
9656,Eastern Europea,F
8452,Eastern Europea,F
8456,Eastern Europea,F
3035,Eastern Europea,H
7614,Eastern Europea,F
7813,South American,H
9994,South American,F
3066,Eastern Europea,F
73,Eastern Europea,H
3086,Eastern Europea,F
3088,Eastern Europea,F
8334,Eastern Europea,F
9710,Eastern Europea,F
7634,Eastern Europea,F
5213,South American,H
3087,Eastern Europea,H
5930,Eastern Europea,F
8019,Eastern Europea,H
8727,Eastern Europea,H
4922,Eastern Europea,F
6873,Eastern Europea,H
1034,South American,F
5177,South American,H
2503,Eastern Europea,H
7882,South American,F
9087,Eastern Europea,H
4913,Eastern Europea,H
4912,Eastern Europea,F
559,Eastern Europea,H
7875,South American,H
4926,Eastern Europea,F
1031,South American,H
556,Eastern Europea,F
9089,Eastern Europea,H
2390,Eastern Europea,F
5503,Eastern Europea,H
4891,Eastern Europea,H
4886,Eastern Europea,F
427,Eastern Europea,H
2368,South American,F
7897,South American,H
429,Eastern Europea,H
9103,Eastern Europea,H
8049,Eastern Europea,H
7150,Eastern Europea,F
4903,Eastern Europea,H
428,Eastern Europea,F
8762,Eastern Europea,F
5626,Eastern Europea,F
7156,Eastern Europea,F
976,South American,F
1400,Eastern Europea,F
5023,Eastern Europea,H
977,South American,H
5568,Eastern Europea,F
8022,South American,F
415,Eastern Europea,H
8786,Eastern Europea,F
953,Eastern Europea,H
9034,Eastern Europea,F
2416,Eastern Europea,F
1495,Eastern Europea,H
2187,Eastern Europea,H
9097,Eastern Europea,H
6920,Eastern Europea,F
5083,Eastern Europea,H
2367,South American,H
871,Eastern Europea,H
7944,South American,F
5591,Eastern Europea,H
5590,Eastern Europea,F
9036,Eastern Europea,F
6898,Eastern Europea,F
2398,South American,F
5031,Eastern Europea,H
876,Eastern Europea,F
7121,Eastern Europea,H
8000,South American,F
1409,Eastern Europea,H
384,Eastern Europea,F
5630,Eastern Europea,F
7162,Eastern Europea,F
5117,Eastern Europea,H
2486,Eastern Europea,F
4947,Eastern Europea,H
8057,Eastern Europea,H
2489,Eastern Europea,H
2485,Eastern Europea,H
8055,Eastern Europea,H
5604,Eastern Europea,F
9877,Eastern Europea,H
2493,Eastern Europea,H
5119,Eastern Europea,H
5120,Eastern Europea,F
9075,Eastern Europea,H
5607,Eastern Europea,H
2388,South American,F
1527,Eastern Europea,H
2098,Eastern Europea,F
292,Eastern Europea,F
6772,Eastern Europea,F
289,Eastern Europea,H
5125,South American,H
5132,South American,F
8270,Eastern Europea,F
2392,South American,F
6993,Eastern Europea,H
5845,Eastern Europea,H
7933,South American,H
2238,Eastern Europea,F
4485,Eastern Europea,H
8795,Eastern Europea,H
4933,Eastern Europea,H
5124,Eastern Europea,F
5173,South American,H
869,Eastern Europea,H
2480,Eastern Europea,F
2481,Eastern Europea,H
1386,Eastern Europea,F
554,Eastern Europea,F
8819,Eastern Europea,H
5126,Eastern Europea,F
5509,Eastern Europea,H
7160,Eastern Europea,F
6863,Eastern Europea,H
5134,Eastern Europea,F
2176,Eastern Europea,F
5514,Eastern Europea,F
2400,Eastern Europea,F
5518,Eastern Europea,F
4950,Eastern Europea,F
2207,Eastern Europea,H
422,Eastern Europea,F
1019,South American,H
5114,Eastern Europea,F
5110,Eastern Europea,F
400,Eastern Europea,F
5158,South American,F
7900,South American,F
2404,Eastern Europea,F
4961,Eastern Europea,H
9007,Eastern Europea,H
9068,Eastern Europea,F
5064,Eastern Europea,F
9018,Eastern Europea,F
8076,Eastern Europea,F
5212,Eastern Europea,F
8733,Eastern Europea,H
5214,Eastern Europea,F
7950,South American,F
445,Eastern Europea,H
2118,Eastern Europea,F
7948,South American,F
6835,Eastern Europea,H
2399,South American,H
7868,South American,F
4766,Eastern Europea,F
2570,Eastern Europea,F
7057,Eastern Europea,H
1488,Eastern Europea,F
5718,Eastern Europea,F
5210,Eastern Europea,F
5644,Eastern Europea,F
4739,Eastern Europea,H
5206,Eastern Europea,F
2353,Eastern Europea,H
4738,Eastern Europea,F
7957,South American,H
4737,Eastern Europea,H
7983,South American,H
1522,Eastern Europea,F
5104,South American,F
4729,Eastern Europea,H
1337,Eastern Europea,H
6834,Eastern Europea,F
9106,Eastern Europea,F
2571,Eastern Europea,H
2573,Eastern Europea,H
5227,Eastern Europea,H
4677,Eastern Europea,H
2613,Eastern Europea,H
578,Eastern Europea,F
9207,Eastern Europea,H
2610,Eastern Europea,F
849,Eastern Europea,H
2332,South American,F
4667,Eastern Europea,H
4666,Eastern Europea,F
2329,South American,H
2618,Eastern Europea,F
4669,Eastern Europea,H
