member_noSource;charge;amt
1102;17;77764.7
6512;187;393215.8
6841;323;738775.1
5845;119;313622.6
2599;34;86257.3
2576;17;51396.5
3117;51;82711.5
5822;153;365235.3
8527;374;980995.4
4826;170;328190.6
2121;102;155966.7
7531;289;959753.5
5304;119;337767.8
3140;34;49594.9
7319;153;307676.7
1368;34;96038.5
7860;255;827360.4
5155;51;141313.2
7382;187;564763
2058;51;142116.9
6386;187;506452
3054;68;284724.8
4073;68;220548.5
2450;51;127103.1
6778;136;303766.9
8401;204;422416.5
3681;85;317054.8
9091;357;816362.7
1431;51;93741
5759;204;548238.3
4677;119;369642.2
8009;272;883220
4763;153;407232.9
9005;425;1323353.3
6990;272;747292.1
8072;272;617537.3
3744;85;151988.5
4285;34;93901
9695;493;1341574.6
8613;323;831679.4
5367;170;366887.9
2662;68;185938.1
4136;119;225232.7
1972;17;12100.7
8464;340;881280.4
6300;238;468112.6
641;17;35373.8
3558;102;236935.2
9131;374;693270.8
7803;238;532169.2
4886;204;476110.5
9108;357;915286.2
6237;272;734073.8
7780;255;858721.8
4909;187;428715.4
3512;153;421631.1
9177;323;805345.4
2184;17;10835.3
4863;119;278670.2
9154;238;617070.7
3535;51;209764.5
8962;340;705492.4
6383;272;625266.5
7634;340;808331.8
5055;51;175205.4
7657;238;601903
3704;17;20650.7
5032;187;438872.8
8985;527;1230874.1
7757;255;699948.3
6260;289;697696
4932;85;157426.3
6429;221;527438.6
7734;187;398704.9
6283;119;285903.5
7611;221;606013.1
6406;204;459318.3
3220;85;212796.1
1892;68;244317.5
6114;85;257769.1
7903;255;764552.1
6575;204;639860.1
4786;153;396938.7
2284;51;181617.9
956;34;70149.1
8095;374;1136177.9
9423;510;1236386.4
3266;34;132529.9
4594;136;289847.5
2330;17;16957.1
326;34;115686.4
7949;323;1073285.3
4740;102;221750.4
3412;34;116267.8
9277;408;1011301.5
3658;85;199800.1
9031;544;1174198.6
2138;17;73181.9
810;51;86251.2
1700;51;170058.3
3366;17;67470.5
2038;34;40873.9
372;34;102211.6
9323;476;1281457.1
518;17;42367.7
1846;51;111012
664;17;27302.6
1992;34;127485.4
3074;17;65794.7
910;34;68610.1
5301;85;149953.6
1056;17;58646.9
5799;170;404012
8716;221;445187.6
8218;357;988354.5
1079;17;23113.1
8241;272;795804.8
8739;289;706605.1
2622;34;59872
3120;136;287453.5
1577;17;780.5
2430;85;117275.5
3927;136;369225.7
7173;204;486096.9
6844;187;432203.8
6867;170;579611.9
4494;153;391415.4
5968;153;393416.1
5470;170;330328.1
8547;340;760930.6
8049;289;803681.8
3804;119;319676
5991;136;449014.3
5493;51;174606.9
3827;51;159234
5868;153;401658.3
8026;357;763540.8
6675;289;572250.4
7342;272;501308.6
9921;748;1903303.6
8839;306;817218.9
5178;119;285356.3
4096;153;328162.5
7242;136;260144.8
7365;170;500216.6
8816;442;1289574.7
4119;153;494921.7
6652;153;294219
5201;68;218958.2
7465;289;718934.2
6552;170;270751.7
3635;136;262521.7
9884;578;1524907.4
1477;34;136291.9
7073;136;316249.9
2745;34;45268.6
6944;153;446152.5
3243;85;201646.9
7926;442;1034801.8
9008;357;870210.6
6091;187;443763.4
5009;51;112311.6
1285;34;58452.7
8318;255;665269.5
1371;51;147708.6
9400;510;1534661.7
4617;102;362021.7
5699;119;268547
395;17;69043.7
9300;391;1131007.6
7136;238;652262.5
6881;153;256068.9
4717;85;181554.4
2553;68;170565.2
4325;119;223864.7
2161;34;61821.4
9692;612;1603555.2
2659;17;66495.8
3343;102;284421.9
4425;136;296858.5
9592;646;1515033.4
2261;17;36143.3
1179;17;50541.5
8510;442;929380.3
2851;34;102741.7
9984;1054;2390492.5
2951;51;149367.3
4033;68;201242.6
1869;68;179440.1
8301;340;868797.4
1139;17;74002.7
4388;102;191893.8
5384;68;63980.9
4056;102;297862.5
7282;221;511792.1
8278;340;727055.5
1116;51;169784.7
8610;221;583731.8
8587;187;351628.6
2845;68;265076.9
8255;204;562978.5
7090;306;750802.5
7259;187;351064.3
1162;17;4491.2
8109;374;956080.7
6781;170;502935.5
7113;255;631394.4
5576;51;162294.9
5785;204;679173
312;17;38503.1
2891;34;81503.5
1640;68;251909.9
8132;153;368775
6804;187;479861.5
4557;136;423244.6
9798;714;1591685.4
5862;187;556076.2
2868;51;50580.6
4534;34;93866.8
4196;68;221061.5
4342;102;339518.1
5593;187;518952.1
4511;68;155910.5
4365;34;83299
9775;527;1306934.9
3037;34;103066.6
8324;340;1023552.4
9529;629;1765759.7
8447;374;861398
1394;17;47959.4
5639;102;249059.1
9967;1105;2521374.7
7050;221;621745.1
5722;102;290424
2722;85;164454.4
2390;85;249629.5
3718;68;224361.8
3114;68;193496.3
2782;119;323044.7
8733;289;591351.1
6612;221;666427.4
8341;442;1066300
80;17;6645.8
4703;187;522474.7
6031;119;263912.9
6658;238;553783.6
6466;204;593296.8
1308;17;36382.7
4302;68;217624.4
2974;68;164443.4
5138;68;107637.2
1202;17;59501.9
9815;680;1756302.2
3864;119;310493.3
5530;85;158606.2
8925;527;1429832.6
9861;646;1747080.4
3910;119;284108
8779;459;1157317.2
2828;17;38810.9
3973;102;216210
3475;34;75467.2
4969;68;143307.8
1554;34;91643.8
4471;136;393148.6
7886;238;574936.3
3452;68;184467.5
4448;170;492658.4
3950;119;386810.6
8172;272;667674.5
7505;187;573295.9
2244;17;24788.9
3781;102;291296.1
9191;442;934903.6
8195;272;595221.8
6721;340;790240
2221;17;34433.3
7219;221;662819.3
2476;51;137089.5
727;17;30962
555;34;61582
9383;493;966041.5
4640;102;280882.2
8885;323;675881.3
8862;493;1297798.6
704;17;54081.2
7196;289;671362
6698;204;551333.4
9360;340;934153.6
6506;238;545028.4
5424;68;201311
3260;51;98836.8
3283;17;41666.6
8693;306;768672
5447;153;367338.6
6529;170;407945
6635;102;140679.3
3303;85;236548
2307;34;105204.1
2805;51;124845.9
9552;595;1458502
6137;153;396648
9446;493;1296037.3
2413;51;89192.4
5616;170;460339.4
9944;986;2223432.8
6243;204;379444.2
8948;391;1113377.5
5118;68;266325.2
9254;374;867810.5
9340;442;1166796.7
4926;187;447525.4
6008;102;280300.8
5945;119;203344.7
2699;17;79508.9
7027;153;389483.1
7717;221;575027.9
3389;34;145081.3
3887;153;391227.3
5553;102;141996
6051;102;230693.7
1225;17;60134.6
1331;17;14597.3
7866;238;379141.3
8364;272;726549.8
3495;51;170109.6
5161;119;277661.3
6200;170;419145.5
9838;697;1791624.7
6592;170;334791.2
8756;476;1343547.2
7674;153;329616
1033;34;45285.7
2115;34;163395.4
4554;51;169134.9
7471;255;723375.3
9463;646;1696396
8799;408;987652.2
3890;102;253317
1637;34;116455.9
5882;153;356805
4577;51;146802.3
7448;187;462436.6
6784;153;338166
5905;153;355471.2
6569;170;375950.9
9509;374;918152.9
1852;17;83117
2516;17;84399.5
4531;170;392264.3
3867;51;91073.4
9486;646;1468247.8
8822;306;716790.6
8968;425;1263537.5
2470;51;110362.2
2393;17;84741.5
3057;51;142971.9
3034;68;288623.6
1491;17;54166.7
2493;51;139329.6
1514;17;54987.5
2178;51;53385
1096;17;51191.3
432;17;69266
1019;34;77656
3011;85;219601.9
996;34;132051.1
1537;34;79810.6
1560;17;2541.8
9801;884;2336500.4
6469;357;842098.2
6907;357;1100068.8
7110;238;391897.9
1952;51;155335.2
3575;51;73956.3
5341;102;237037.8
6423;153;367287.3
9755;459;1297349.1
2934;51;210311.7
4013;34;19020.1
5095;136;455375.5
8922;306;766209.6
8427;391;835246
3326;102;308156.7
4408;170;586349.3
7740;306;867270.6
8281;306;718278.3
9363;391;1000449.1
3621;68;266188.4
4949;102;298922.7
6964;170;573131
5387;170;354114.2
4800;119;306149.9
3472;34;23517.4
8381;289;649850.2
5636;102;261371.1
7989;238;546037.3
6366;136;400416.1
7651;204;432556.8
5487;136;383384.5
8530;238;478201.6
6028;119;300130.7
5928;85;163753.3
4846;204;531685.5
7010;204;365695.8
7943;289;626115.4
6861;238;417086.2
9025;357;977205.3
6320;170;467692.4
8484;289;557800.9
7402;289;720746.8
4139;153;369373.5
4305;119;220136.9
9214;357;794560.2
9878;646;1971483.7
1222;68;165230
4282;68;78926.3
9071;493;1097814.1
581;17;76619
9237;493;1301440.9
4946;68;66238.1
2267;34;105255.4
9094;425;943853
2931;85;220046.5
5513;153;461217.6
6177;170;544146.5
7840;238;649714.6
7199;102;168159
6154;102;189499.8
3449;34;97030.3
2908;136;446517.7
9904;935;2479916.9
7863;170;387955.1
4162;153;560295
2055;34;102382.6
8696;374;893682.8
2032;51;153813.3
1726;51;186183.6
3137;68;99822.5
6054;119;468531.5
1975;51;139586.1
9635;680;1530035
1122;34;127912.9
9778;833;2165467.4
6446;272;394023.2
3741;68;228055.4
8069;289;681758.8
8012;204;609268.2
3598;102;262893
1763;17;81201.8
3349;51;143826.9
4431;51;180557.7
9337;374;1029593.6
4680;85;167464
8404;255;841621.8
3990;68;175353.2
7322;136;396226.6
8945;493;1017751.9
2367;17;10339.4
5072;68;178910
6695;204;508190.1
5613;238;534956.5
4972;187;541695.1
2808;85;267533.2
8553;442;1138342.3
3200;85;206486.2
7528;153;386644.5
5364;136;464506.9
6987;255;715851.3
4823;51;114141.3
3724;51;197709
9629;578;1493580.2
8633;459;1100887.2
7637;170;444402.2
4720;85;178014.7
5716;221;543888.8
807;17;84296.9
1803;34;81298.3
5739;187;446636.2
7614;170;244349.3
6735;119;292076.6
4743;153;487825.2
6758;255;682437.9
5762;119;391496
7236;221;624942.8
7777;204;496784.4
1826;51;58754.4
9134;357;907488.6
4219;51;86969.4
5221;85;227621.8
2204;34;43627
5198;187;566558.5
8155;323;715416.5
9088;187;505990.3
3183;51;159473.4
6257;68;266718.5
4265;153;387396.9
5175;102;225153.3
9675;629;1542844.1
3678;68;99309.5
7096;289;600431.2
8178;221;462629.6
4242;119;286484.9
9652;510;1516587
3160;102;295844.7
3701;51;217476.6
9111;289;667240.9
7299;187;603973.3
2141;85;232888.6
6280;170;455363.3
5284;204;377375.1
9612;561;1684080.3
1348;17;37682.3
1262;17;72874.1
2344;68;49770.8
5676;136;396431.8
3223;34;133812.4
6217;187;482512
9715;646;1640273.8
7551;255;619065.3
1889;17;42726.8
3661;153;449059.5
4202;85;195354.1
5825;136;301612.3
3764;136;330340.3
2682;68;146744.9
8092;204;482420.4
1600;51;126213.9
9174;612;1667184.3
9566;357;955163.4
5238;136;349475.2
4156;102;221750.4
3615;102;329155.5
4697;119;202848.8
5779;136;348329.5
8052;238;691592.5
1388;17;49737.8
9048;357;992441.4
4116;51;162089.7
1411;34;76732.6
2407;51;132233.1
5112;204;541706.1
3426;17;43325.3
721;17;68308.4
4806;68;209057.3
6555;238;458451.1
6798;170;437579.3
8719;306;971700.3
2885;68;126276.2
4634;68;130722.2
2642;68;236058.2
7362;238;624184.3
870;34;47064.1
6821;153;304427.7
9526;425;1117486.4
4657;102;281532
7511;170;564153.5
9260;357;919065.3
8593;187;432015.7
847;17;53089.4
2101;85;206417.8
5347;85;141420.7
4093;153;500650.2
6014;136;312539.2
1929;51;116860.2
7339;187;542191
9503;578;1579422.2
8029;357;885737.4
8570;476;1128412.1
5324;153;328213.8
2619;34;150655.9
2078;51;133310.4
5865;204;487191.3
4783;102;254685
7488;136;414557.8
2556;68;195958.7
6884;255;601828.5
3552;34;120235
7880;238;474148.9
2948;119;270393.8
7276;255;625187.1
243;34;82854.4
4571;119;164134.4
5802;238;543096.1
3638;51;118689.9
1474;17;16461.2
7966;204;404427.3
3489;51;54291.3
4030;68;184501.7
1866;68;223130.6
6194;170;436604.6
5653;119;418103.6
7817;153;287071.2
1325;17;47258.3
7425;255;721528.5
9589;510;1132828.8
4179;102;234985.8
5261;68;215196.2
8507;289;834701.2
3097;51;169459.8
933;17;27559.1
6343;136;334683.7
2015;17;14392.1
8656;357;867012.9
8115;272;718632.5
3246;34;145543
4869;136;364318
7574;323;1002149.3
2705;102;250050.9
6492;68;188896.4
1082;85;211120.3
7033;136;274098.4
4328;102;263440.2
9738;612;1512959.4
5410;153;511919.1
9197;510;1492852.2
541;34;99167.8
5951;187;479434
