member_noSource,Month_Name,region_noSource,gender,Total
7086,Juin,7,1,143587.7
7086,Mai,7,1,5691.4
7086,Mars,7,1,9575.5
7086,Octobre,7,1,76752
7086,Septembre,7,1,67152
7087,Août,8,0,57040
7087,Avril,8,0,19182.9
7087,Juillet,8,0,278064
7087,Juin,8,0,78657.5
7087,Mai,8,0,3932.5
7087,Mars,8,0,5027
7087,Septembre,8,0,84880
7088,Août,4,1,114960
7088,Avril,4,1,12543.3
7088,Juillet,4,1,190784.5
7088,Juin,4,1,57507
7088,Mai,4,1,7936.5
7088,Mars,4,1,3920.4
7088,Octobre,4,1,127760
7088,Septembre,4,1,11520
7089,Août,2,0,99328
7089,Avril,2,0,4216.3
7089,Juillet,2,0,61168
7089,Juin,2,0,207202.5
7089,Mai,2,0,6850.8
7089,Mars,2,0,12929.4
7089,Septembre,2,0,284560
7090,Août,4,1,101904
7090,Avril,4,1,13800.6
7090,Juillet,4,1,199936
7090,Juin,4,1,159672.6
7090,Mai,4,1,7038.9
7090,Mars,4,1,9794.4
7090,Septembre,4,1,258656
7091,Août,5,0,121872
7091,Avril,5,0,30518.4
7091,Juillet,5,0,445833.2
7091,Juin,5,0,77402.6
7091,Mai,5,0,8411.7
7091,Mars,5,0,4306.5
7091,Octobre,5,0,44192
7091,Septembre,5,0,216096
7092,Août,5,1,26688
7092,Avril,5,1,9208.1
7092,Juillet,5,1,134718.8
7092,Juin,5,1,44488.2
7092,Mai,5,1,1845.8
7092,Mars,5,1,2800.6
7092,Octobre,5,1,18208
7092,Septembre,5,1,59072
7093,Août,9,0,116480
7093,Avril,9,0,8550.3
7093,Juillet,9,0,124048
7093,Juin,9,0,104945.1
7093,Mai,9,0,8030
7093,Mars,9,0,7053.2
7093,Septembre,9,0,43376
7094,Août,7,1,72704
7094,Avril,7,1,14500.2
7094,Juillet,7,1,216222.5
7094,Juin,7,1,99515.3
7094,Mai,7,1,5031.4
7094,Mars,7,1,5454.9
7094,Octobre,7,1,88560
7094,Septembre,7,1,294608
7095,Août,8,0,80432
7095,Avril,8,0,652.3
7095,Juillet,8,0,12064.3
7095,Juin,8,0,16550.6
7095,Mai,8,0,5562.7
7095,Octobre,8,0,41968
7095,Septembre,8,0,239776
7096,Août,7,1,150032
7096,Avril,7,1,18202.8
7096,Juillet,7,1,267345.2
7096,Juin,7,1,22663
7096,Mai,7,1,10369.7
7096,Mars,7,1,1226.5
7096,Octobre,7,1,58272
7096,Septembre,7,1,72320
7097,Août,8,0,194800
7097,Avril,8,0,9710.8
7097,Juillet,8,0,144238.5
7097,Juin,8,0,68368
7097,Mai,8,0,13425.5
7097,Mars,8,0,4722.3
7097,Octobre,8,0,50320
7098,Août,2,1,63488
7098,Juillet,2,1,9544.7
7098,Juin,2,1,39280
7098,Mai,2,1,4397.8
7098,Mars,2,1,2711.5
7098,Octobre,2,1,138352
7099,Août,4,0,10848
7099,Avril,4,0,8837.4
7099,Juillet,4,0,131399.7
7099,Juin,4,0,147825.6
7099,Mai,4,0,767.8
7099,Mars,4,0,9639.3
7099,Octobre,4,0,46032
7099,Septembre,4,0,114976
7100,Août,4,1,218384
7100,Avril,4,1,8605.3
7100,Juillet,4,1,124848
7100,Juin,4,1,64645.4
7100,Mai,4,1,15068.9
7100,Mars,4,1,3677.3
7100,Septembre,4,1,166464
7101,Août,7,0,105600
7101,Avril,7,0,10290.5
7101,Juillet,7,0,152606.7
7101,Juin,7,0,23645.4
7101,Mai,7,0,7282
7101,Mars,7,0,1470.7
7101,Octobre,7,0,49392
7101,Septembre,7,0,34944
7102,Août,4,1,52992
7102,Avril,4,1,2399.1
7102,Juillet,4,1,35685.9
7102,Juin,4,1,138426
7102,Mai,4,1,3654.2
7102,Mars,4,1,8560.2
7102,Octobre,4,1,15984
7102,Septembre,4,1,206400
7103,Août,8,0,88720
7103,Avril,8,0,14735.6
7103,Juillet,8,0,234408.5
7103,Juin,8,0,6492.2
7103,Mai,8,0,6132.5
7103,Octobre,8,0,302640
7103,Septembre,8,0,93952
7104,Août,8,1,97248
7104,Avril,8,1,3693.8
7104,Juillet,8,1,66719.6
7104,Juin,8,1,2869.9
7104,Mai,8,1,6718.8
7104,Octobre,8,1,190496
7104,Septembre,8,1,41424
7105,Août,7,0,185664
7105,Avril,7,0,11431.2
7105,Juillet,7,0,165792
7105,Juin,7,0,28443.2
7105,Mai,7,0,12797.4
7105,Mars,7,0,1461.9
7105,Septembre,7,0,106272
7106,Août,6,1,74832
7106,Avril,6,1,2554.2
7106,Juillet,6,1,40194.7
7106,Juin,6,1,63006.3
7106,Mai,6,1,5155.7
7106,Mars,6,1,4244.9
7106,Octobre,6,1,48272
7106,Septembre,6,1,20368
7107,Août,7,0,186256
7107,Avril,7,0,28117.1
7107,Juillet,7,0,415289.8
7107,Juin,7,0,91461.6
7107,Mai,7,0,12871.1
7107,Mars,7,0,5513.2
7107,Octobre,7,0,107808
7107,Septembre,7,0,167936
7108,Août,6,1,223728
7108,Juillet,6,1,928.4
7108,Juin,6,1,230368.9
7108,Mai,6,1,15436.3
7108,Mars,6,1,14897.3
7108,Octobre,6,1,13344
7108,Septembre,6,1,207504
7109,Août,8,0,11296
7109,Avril,8,0,4679.4
7109,Juillet,8,0,71319.6
7109,Juin,8,0,132073.9
7109,Mai,8,0,798.6
7109,Mars,8,0,8399.6
7109,Octobre,8,0,54016
7109,Septembre,8,0,148144
7110,Août,9,1,40000
7110,Avril,9,1,9302.7
7110,Juillet,9,1,139699.5
7110,Juin,9,1,49938.7
7110,Mai,9,1,2783
7110,Mars,9,1,3102
7110,Octobre,9,1,70320
7110,Septembre,9,1,76752
7111,Août,5,0,162960
7111,Avril,5,0,11227.7
7111,Juillet,5,0,167355.2
7111,Juin,5,0,36279.6
7111,Mai,5,0,11269.5
7111,Mars,5,0,1607.1
7111,Octobre,5,0,65632
7111,Septembre,5,0,189216
7112,Août,2,1,194160
7112,Avril,2,1,21146.4
7112,Juillet,2,1,314265.2
7112,Juin,2,1,14990.8
7112,Mai,2,1,13414.5
7112,Octobre,2,1,112832
7112,Septembre,2,1,217248
7113,Août,2,0,200656
7113,Avril,2,0,13424.4
7113,Juillet,2,0,194784
7113,Juin,2,0,29584.7
7113,Mai,2,0,13872.1
7113,Mars,2,0,1201.2
7113,Septembre,2,0,177872
7114,Août,7,1,64992
7114,Avril,7,1,6289.8
7114,Juillet,7,1,91168
7114,Juin,7,1,151527.5
7114,Mai,7,1,4501.2
7114,Mars,7,1,10433.5
7114,Septembre,7,1,3440
7115,Août,6,0,202128
7115,Avril,6,0,5526.4
7115,Juillet,6,0,80064
7115,Juin,6,0,88357
7115,Mai,6,0,13951.3
7115,Mars,6,0,5903.7
7115,Septembre,6,0,40320
7116,Août,7,1,153456
7116,Avril,7,1,12137.4
7116,Juillet,7,1,182951.7
7116,Juin,7,1,5392.2
7116,Mai,7,1,10583.1
7116,Octobre,7,1,102032
7116,Septembre,7,1,77792
7117,Août,9,0,335776
7117,Avril,9,0,3560.7
7117,Juillet,9,0,52889.3
7117,Juin,9,0,103046.4
7117,Mai,9,0,23161.6
7117,Mars,9,0,6180.9
7117,Octobre,9,0,18128
7117,Septembre,9,0,197504
7118,Août,7,1,252560
7118,Avril,7,1,4897.2
7118,Juillet,7,1,78959.1
7118,Juin,7,1,54216.3
7118,Mai,7,1,17429.5
7118,Mars,7,1,2299
7118,Octobre,7,1,118896
7118,Septembre,7,1,303408
7119,Août,4,0,164272
7119,Avril,4,0,3344
7119,Juillet,4,0,51631
7119,Juin,4,0,7094.6
7119,Mai,4,0,11337.7
7119,Mars,4,0,195.8
7119,Octobre,4,0,47840
7119,Septembre,4,0,63936
7120,Août,6,1,355600
7120,Juillet,6,1,3649.8
7120,Juin,6,1,70283.6
7120,Mai,6,1,24524.5
7120,Mars,6,1,4406.6
7120,Octobre,6,1,52928
7120,Septembre,6,1,94016
7121,Août,5,0,42464
7121,Avril,5,0,6529.6
7121,Juillet,5,0,99199.6
7121,Juin,5,0,57738.3
7121,Mai,5,0,2930.4
7121,Mars,5,0,3504.6
7121,Octobre,5,0,68096
7121,Septembre,5,0,100208
7122,Août,3,1,199168
7122,Avril,3,1,6960.8
7122,Juillet,3,1,104068.5
7122,Juin,3,1,129078.8
7122,Mai,3,1,13725.8
7122,Mars,3,1,8609.7
7122,Octobre,3,1,45520
7122,Septembre,3,1,60448
7123,Août,8,0,175232
7123,Avril,8,0,23762.2
7123,Juillet,8,0,344192
7123,Juin,8,0,85773.3
7123,Mai,8,0,12091.2
7123,Mars,8,0,5401
7123,Septembre,8,0,106928
7124,Août,6,1,117408
7124,Avril,6,1,9121.2
7124,Juillet,6,1,132032
7124,Juin,6,1,48656.9
7124,Mai,6,1,8093.8
7124,Mars,6,1,2577.3
7124,Septembre,6,1,164144
7125,Août,2,0,115632
7125,Avril,2,0,7904.6
7125,Juillet,2,0,117158.6
7125,Juin,2,0,78755.5
7125,Mai,2,0,7982.7
7125,Mars,2,0,5271.2
7125,Octobre,2,0,40896
7125,Septembre,2,0,34640
7126,Août,2,1,193952
7126,Avril,2,1,20425.9
7126,Juillet,2,1,296144
7126,Juin,2,1,235760.1
7126,Mai,2,1,13389.2
7126,Mars,2,1,15758.6
7126,Septembre,2,1,104016
7127,Août,9,0,322304
7127,Avril,9,0,4900.5
7127,Juillet,9,0,71517.7
7127,Juin,9,0,107059.7
7127,Mai,9,0,22235.4
7127,Mars,9,0,5406.5
7127,Octobre,9,0,7952
7127,Septembre,9,0,416912
7128,Août,3,1,95968
7128,Avril,3,1,26302.1
7128,Juillet,3,1,388689.6
7128,Juin,3,1,80141.6
7128,Mai,3,1,6630.8
7128,Mars,3,1,5225
7128,Octobre,3,1,104896
7128,Septembre,3,1,64576
7129,Août,5,0,183344
7129,Avril,5,0,14570.6
7129,Juillet,5,0,211456
7129,Juin,5,0,58169.5
7129,Mai,5,0,12681.9
7129,Mars,5,0,3601.4
7129,Septembre,5,0,86160
7130,Août,7,1,209584
7130,Avril,7,1,9045.3
7130,Juillet,7,1,136408.8
7130,Juin,7,1,136667.9
7130,Mai,7,1,14452.9
7130,Mars,7,1,9278.5
7130,Octobre,7,1,81728
7130,Septembre,7,1,31664
7131,Août,4,0,53344
7131,Avril,4,0,21095.8
7131,Juillet,4,0,316528.9
7131,Juin,4,0,67053.3
7131,Mai,4,0,3689.4
7131,Mars,4,0,4271.3
7131,Octobre,4,0,156464
7131,Septembre,4,0,73488
7132,Août,5,1,142176
7132,Avril,5,1,16820.1
7132,Juillet,5,1,243856
7132,Juin,5,1,46558.8
7132,Mai,5,1,9818.6
7132,Mars,5,1,2024
7132,Septembre,5,1,250368
7133,Août,6,0,29440
7133,Avril,6,0,3415.5
7133,Juillet,6,0,49360
7133,Juin,6,0,78799.6
7133,Mai,6,0,2046
7133,Mars,6,0,4911.5
7133,Septembre,6,0,108896
7134,Août,2,1,242864
7134,Avril,2,1,9197.1
7134,Juillet,2,1,135994.9
7134,Juin,2,1,155415.6
7134,Mai,2,1,16762.9
7134,Mars,2,1,10123.3
7134,Octobre,2,1,41424
7134,Septembre,2,1,122976
7135,Août,9,0,100896
7135,Avril,9,0,4956.6
7135,Juillet,9,0,76344.8
7135,Juin,9,0,63862.2
7135,Mai,9,0,6969.6
7135,Mars,9,0,3483.7
7135,Octobre,9,0,63968
7135,Septembre,9,0,195872
7136,Août,9,1,106752
7136,Avril,9,1,11390.5
7136,Juillet,9,1,165040
7136,Juin,9,1,32473.5
7136,Mai,9,1,7361.2
7136,Mars,9,1,685.3
7136,Septembre,9,1,328560
7137,Août,3,0,133088
7137,Avril,3,0,3790.6
7137,Juillet,3,0,57129.3
7137,Juin,3,0,97101.8
7137,Mai,3,0,9171.8
7137,Mars,3,0,5959.8
7137,Octobre,3,0,33488
7137,Septembre,3,0,155648
7138,Août,6,1,149824
7138,Avril,6,1,12714.9
7138,Juillet,6,1,185495.3
7138,Juin,6,1,170321
7138,Mai,6,1,10333.4
7138,Mars,6,1,11460.9
7138,Octobre,6,1,17168
7138,Septembre,6,1,61600
7139,Août,3,0,170608
7139,Avril,3,0,2950.2
7139,Juillet,3,0,46553.6
7139,Juin,3,0,118510.6
7139,Mai,3,0,11773.3
7139,Mars,3,0,7957.4
7139,Octobre,3,0,55136
7139,Septembre,3,0,44736
7140,Août,3,1,82256
7140,Avril,3,1,16381.2
7140,Juillet,3,1,239551
7140,Juin,3,1,139579.3
7140,Mai,3,1,5677.1
7140,Mars,3,1,8969.4
7140,Octobre,3,1,30080
7140,Septembre,3,1,138928
7141,Août,9,0,184240
7141,Avril,9,0,2118.6
7141,Juillet,9,0,30496
7141,Juin,9,0,76261
7141,Mai,9,0,12721.5
7141,Mars,9,0,4721.2
7141,Septembre,9,0,114400
7142,Août,4,1,138352
7142,Avril,4,1,1119.8
7142,Juillet,4,1,25114.5
7142,Juin,4,1,187227.5
7142,Mai,4,1,9544.7
7142,Mars,4,1,12419
7142,Octobre,4,1,132560
7142,Septembre,4,1,102480
7143,Août,3,0,131680
7143,Avril,3,0,12288.1
7143,Juillet,3,0,182913.4
7143,Juin,3,0,56030.3
7143,Mai,3,0,9086
7143,Mars,3,0,2566.3
7143,Octobre,3,0,67424
7143,Septembre,3,0,275408
7144,Août,3,1,149504
7144,Avril,3,1,20109.1
7144,Juillet,3,1,291536
7144,Juin,3,1,36661.1
7144,Mai,3,1,10322.4
7144,Mars,3,1,695.2
7144,Septembre,3,1,387376
7145,Août,3,0,138352
7145,Avril,3,0,8167.5
7145,Juillet,3,0,122545.1
7145,Juin,3,0,64628.4
7145,Mai,3,0,9544.7
7145,Mars,3,0,4441.8
7145,Octobre,3,0,61296
7145,Septembre,3,0,2464
7146,Août,9,1,78848
7146,Avril,9,1,3003
7146,Juillet,9,1,47939.3
7146,Juin,9,1,61447.2
7146,Mai,9,1,5442.8
7146,Mars,9,1,3897.3
7146,Octobre,9,1,66448
7146,Septembre,9,1,71392
7147,Août,4,0,67280
7147,Avril,4,0,12479.5
7147,Juillet,4,0,180880
7147,Juin,4,0,123671.9
7147,Mai,4,0,4647.5
7147,Mars,4,0,7667
7147,Septembre,4,0,185424
7148,Août,6,1,109088
7148,Avril,6,1,5022.6
7148,Juillet,6,1,77549
7148,Juin,6,1,16071
7148,Mai,6,1,7521.8
7148,Octobre,6,1,67520
7148,Septembre,6,1,233280
7149,Août,2,0,28304
7149,Avril,2,0,6449.3
7149,Juillet,2,0,99810.9
7149,Juin,2,0,150404
7149,Mai,2,0,1956.9
7149,Mars,2,0,9978.1
7149,Octobre,2,0,96304
7149,Septembre,2,0,80800
7150,Août,5,1,81712
7150,Avril,5,1,7437.1
7150,Juillet,5,1,112713.7
7150,Juin,5,1,251884.4
7150,Mai,5,1,5639.7
7150,Mars,5,1,17172.1
7150,Octobre,5,1,74992
7150,Septembre,5,1,42144
7151,Août,9,0,134160
7151,Juin,9,0,60362.3
7151,Mai,9,0,9267.5
7151,Mars,9,0,3515.6
7151,Septembre,9,0,135888
7152,Août,4,1,35840
7152,Avril,4,1,3802.7
7152,Juillet,4,1,62703.5
7152,Juin,4,1,62480
7152,Mai,4,1,2486
7152,Mars,4,1,3641
7152,Octobre,4,1,109520
7152,Septembre,4,1,140160
7153,Août,2,0,150688
7153,Avril,2,0,19688.9
7153,Juillet,2,0,285584
7153,Juin,2,0,15353.6
7153,Mai,2,0,10414.8
7153,Mars,2,0,127.6
7153,Septembre,2,0,198016
7154,Août,7,1,140480
7154,Avril,7,1,21021
7154,Juillet,7,1,314460.8
7154,Juin,7,1,60357
7154,Mai,7,1,9702
7154,Mars,7,1,4039.2
7154,Octobre,7,1,142368
7154,Septembre,7,1,27840
7155,Août,2,0,176720
7155,Avril,2,0,5302
7155,Juillet,2,0,85371.7
7155,Mai,2,0,12193.5
7155,Octobre,2,0,122032
7156,Août,5,1,136688
7156,Avril,5,1,11873.4
7156,Juillet,5,1,176532.7
7156,Juin,5,1,43972.7
7156,Mai,5,1,9430.3
7156,Mars,5,1,2967.8
7156,Octobre,5,1,62512
7156,Septembre,5,1,13712
7157,Août,6,0,73808
7157,Avril,6,0,16839.9
7157,Juillet,6,0,251431.5
7157,Juin,6,0,305149.2
7157,Mai,6,0,5096.3
7157,Mars,6,0,20596.4
7157,Octobre,6,0,105680
7157,Septembre,6,0,94592
7158,Août,6,1,132480
7158,Avril,6,1,9980.3
7158,Juillet,6,1,148134.9
7158,Juin,6,1,29256.9
7158,Mai,6,1,9163
7158,Mars,6,1,1503.7
7158,Octobre,6,1,52144
7158,Septembre,6,1,109264
7159,Août,8,0,48800
7159,Avril,8,0,7329.3
7159,Juillet,8,0,110474.1
7159,Juin,8,0,68252.1
7159,Mai,8,0,3377
7159,Mars,8,0,4230.6
7159,Octobre,8,0,63056
7159,Septembre,8,0,99536
7160,Août,5,1,192544
7160,Avril,5,1,13930.4
7160,Juillet,5,1,209539.4
7160,Mai,5,1,13292.4
7160,Octobre,5,1,111584
7161,Août,8,0,46208
7161,Avril,8,0,3432
7161,Juillet,8,0,49760
7161,Juin,8,0,43476.9
7161,Mai,8,0,3187.8
7161,Mars,8,0,2248.4
7161,Septembre,8,0,158544
7162,Avril,5,1,6494.4
7162,Juillet,5,1,99317.9
7162,Juin,5,1,138828.8
7162,Mars,5,1,8757.1
7162,Octobre,5,1,77424
7162,Septembre,5,1,173088
7163,Avril,6,0,8382
7163,Juillet,6,0,127037.3
7163,Juin,6,0,44922
7163,Mars,6,0,3039.3
7163,Octobre,6,0,78768
7163,Septembre,6,0,14720
7164,Août,4,1,163840
7164,Avril,4,1,9957.2
7164,Juillet,4,1,153325.3
7164,Juin,4,1,143761.8
7164,Mai,4,1,11297
7164,Mars,4,1,9071.7
7164,Octobre,4,1,132368
7164,Septembre,4,1,180608
7165,Août,7,0,78432
7165,Avril,7,0,8509.6
7165,Juillet,7,0,125336.5
7165,Juin,7,0,63972.4
7165,Mai,7,0,5436.2
7165,Mars,7,0,3621.2
7165,Octobre,7,0,29520
7165,Septembre,7,0,168384
7166,Août,2,1,251232
7166,Avril,2,1,442.2
7166,Juillet,2,1,15213.9
7166,Juin,2,1,83731.7
7166,Mai,2,1,17327.2
7166,Mars,2,1,5050.1
7166,Octobre,2,1,129424
7166,Septembre,2,1,151152
7167,Août,6,0,208976
7167,Juillet,6,0,3989.7
7167,Juin,6,0,87968.6
7167,Mai,6,0,14422.1
7167,Mars,6,0,5237.1
7167,Octobre,6,0,57872
7167,Septembre,6,0,173376
7168,Août,4,1,94336
7168,Avril,4,1,15593.6
7168,Juillet,4,1,247415.4
7168,Juin,4,1,109796.2
7168,Mai,4,1,6518.6
7168,Mars,4,1,6295.3
7168,Octobre,4,1,310464
7168,Septembre,4,1,268992
7169,Août,5,0,89232
7169,Avril,5,0,2684
7169,Juillet,5,0,43729.4
7169,Juin,5,0,20218
7169,Mai,5,0,6189.7
7169,Octobre,5,0,72544
7169,Septembre,5,0,292960
7170,Août,2,1,64464
7170,Avril,2,1,2823.7
7170,Juillet,2,1,45427.6
7170,Juin,2,1,86242.7
7170,Mai,2,1,4464.9
7170,Mars,2,1,5225
7170,Octobre,2,1,70176
7170,Septembre,2,1,150672
7171,Août,2,0,62464
7171,Avril,2,0,10591.9
7171,Juillet,2,0,157664.5
7171,Juin,2,0,109296.8
7171,Mai,2,0,4316.4
7171,Mars,2,0,6367.9
7171,Octobre,2,0,61520
7171,Septembre,2,0,246208
7172,Août,2,1,184544
7172,Juillet,2,1,3568.4
7172,Juin,2,1,45264
7172,Mai,2,1,12720.4
7172,Mars,2,1,3122.9
7172,Octobre,2,1,51584
7173,Août,4,0,29936
7173,Avril,4,0,3426.5
7173,Juillet,4,0,54646
7173,Juin,4,0,71569.3
7173,Mai,4,0,2069.1
7173,Mars,4,0,3762
7173,Octobre,4,0,74400
7173,Septembre,4,0,246288
7174,Août,7,1,70528
7174,Avril,7,1,16238.2
7174,Juillet,7,1,239438.3
7174,Juin,7,1,133067.6
7174,Mai,7,1,4870.8
7174,Mars,7,1,8178.5
7174,Octobre,7,1,56368
7174,Septembre,7,1,209376
7175,Août,4,0,224048
7175,Avril,4,0,13945.8
7175,Juillet,4,0,202208
7175,Juin,4,0,7856.2
7175,Mai,4,0,15447.3
7175,Septembre,4,0,113792
7176,Août,2,1,235040
7176,Juin,2,1,252572.5
7176,Mai,2,1,16203
7176,Mars,2,1,15394.5
7176,Septembre,2,1,427280
7177,Août,9,0,26528
7177,Avril,9,0,9414.9
7177,Juillet,9,0,139304.3
7177,Juin,9,0,54235.1
7177,Mai,9,0,1834.8
7177,Mars,9,0,3608
7177,Octobre,9,0,45808
7177,Septembre,9,0,27536
7178,Août,9,1,155024
7178,Avril,9,1,11537.9
7178,Juillet,9,1,169072.1
7178,Juin,9,1,7744.3
7178,Mai,9,1,10690.9
7178,Mars,9,1,162.8
7178,Octobre,9,1,24976
7178,Septembre,9,1,80048
7179,Août,4,0,232640
7179,Avril,4,0,13510.2
7179,Juillet,4,0,196032
7179,Juin,4,0,76808.5
7179,Mai,4,0,16049
7179,Mars,4,0,3516.7
7179,Septembre,4,0,376720
7180,Août,2,1,133744
7180,Avril,2,1,13438.7
7180,Juillet,2,1,196561.2
7180,Juin,2,1,197552.1
7180,Mai,2,1,9227.9
7180,Mars,2,1,13011.9
7180,Octobre,2,1,24992
7180,Septembre,2,1,126896
7181,Avril,7,0,3224.1
7181,Juillet,7,0,48814.5
7181,Juin,7,0,3697.1
7181,Octobre,7,0,32240
7181,Septembre,7,0,53296
7182,Août,2,1,186656
7182,Avril,2,1,3403.4
7182,Juillet,2,1,49907.3
7182,Juin,2,1,169866.5
7182,Mai,2,1,12865.6
7182,Mars,2,1,10767.9
7182,Octobre,2,1,12528
7182,Septembre,2,1,198800
7183,Août,7,0,139648
7183,Avril,7,0,9799.9
7183,Juillet,7,0,145042.3
7183,Juin,7,0,6536.2
7183,Mai,7,0,9644.8
7183,Octobre,7,0,45488
7183,Septembre,7,0,94592
7184,Août,7,1,210752
7184,Avril,7,1,1636.8
7184,Juillet,7,1,25076.4
7184,Juin,7,1,17971.9
7184,Mai,7,1,14555.2
7184,Mars,7,1,134.2
7184,Octobre,7,1,22944
7184,Septembre,7,1,234704
7185,Août,8,0,190304
7185,Avril,8,0,8196.1
7185,Juillet,8,0,118896
7185,Juin,8,0,87097.9
7185,Mai,8,0,13127.4
7185,Mars,8,0,5198.6
7185,Septembre,8,0,170864
7186,Août,4,1,152976
7186,Avril,4,1,8385.3
7186,Juillet,4,1,126203.1
7186,Juin,4,1,1796.3
7186,Mai,4,1,10550.1
7186,Octobre,4,1,65936
7186,Septembre,4,1,25968
7187,Août,9,0,108320
7187,Avril,9,0,3998.5
7187,Juillet,9,0,63231.6
7187,Juin,9,0,3781.8
7187,Mai,9,0,7491
7187,Octobre,9,0,75936
7187,Septembre,9,0,54528
7188,Août,3,1,95264
7188,Avril,3,1,10310.3
7188,Juillet,3,1,149488
7188,Juin,3,1,44405
7188,Mai,3,1,6571.4
7188,Mars,3,1,2181.3
7188,Septembre,3,1,186080
7189,Août,7,0,262624
7189,Avril,7,0,9905.5
7189,Juillet,7,0,145786.3
7189,Juin,7,0,68407.2
7189,Mai,7,0,18110.4
7189,Mars,7,0,4000.7
7189,Octobre,7,0,33968
7189,Septembre,7,0,150432
7190,Août,8,1,406080
7190,Avril,8,1,1390.4
7190,Juillet,8,1,21697.5
7190,Juin,8,1,83391.9
7190,Mai,8,1,28028
7190,Mars,8,1,5582.5
7190,Octobre,8,1,23600
7190,Septembre,8,1,38544
7191,Août,7,0,78000
7191,Avril,7,0,6123.7
7191,Juillet,7,0,96649.5
7191,Juin,7,0,8116.6
7191,Mai,7,0,5384.5
7191,Mars,7,0,438.9
7191,Octobre,7,0,116880
7191,Septembre,7,0,29696
7192,Août,6,1,36656
7192,Avril,6,1,9772.4
7192,Juillet,6,1,148318.4
7192,Juin,6,1,114039.9
7192,Mai,6,1,2531.1
7192,Mars,6,1,7417.3
7192,Octobre,6,1,94144
7192,Septembre,6,1,95984
7193,Août,6,0,80992
7193,Avril,6,0,5600.1
7193,Juillet,6,0,85931.5
7193,Juin,6,0,111961.5
7193,Mai,6,0,5590.2
7193,Mars,6,0,7430.5
7193,Octobre,6,0,71920
7193,Septembre,6,0,62960
7194,Août,2,1,61296
7194,Avril,2,1,10225.6
7194,Juillet,2,1,151089.6
7194,Juin,2,1,13941.3
7194,Mai,2,1,4236.1
7194,Mars,2,1,674.3
7194,Octobre,2,1,40896
7194,Septembre,2,1,62288
7195,Août,6,0,77104
7195,Avril,6,0,9578.8
7195,Juillet,6,0,138528
7195,Juin,6,0,66781.6
7195,Mai,6,0,5311.9
7195,Mars,6,0,3977.6
7195,Septembre,6,0,138816
7196,Août,8,1,83584
7196,Avril,8,1,11468.6
7196,Juillet,8,1,168830.3
7196,Juin,8,1,43619.4
7196,Mai,8,1,5768.4
7196,Mars,8,1,1499.3
7196,Octobre,8,1,38128
7196,Septembre,8,1,318464
7197,Août,7,0,290848
7197,Avril,7,0,7904.6
7197,Juillet,7,0,120055.9
7197,Juin,7,0,49745.4
7197,Mai,7,0,20061.8
7197,Mars,7,0,2456.3
7197,Octobre,7,0,78384
7197,Septembre,7,0,207744
7198,Août,3,1,100864
7198,Avril,3,1,10205.8
7198,Juillet,3,1,147808
7198,Juin,3,1,64502.4
7198,Mai,3,1,6967.4
7198,Mars,3,1,4210.8
7198,Septembre,3,1,49344
7199,Août,6,0,2688
7199,Juin,6,0,10683.2
7199,Mai,6,0,195.8
7199,Septembre,6,0,154592
7200,Août,8,1,93360
7200,Avril,8,1,4997.3
7200,Juillet,8,1,77444.5
7200,Juin,8,1,2077.9
7200,Mai,8,1,6451.5
7200,Octobre,8,1,73520
7200,Septembre,8,1,29904
7201,Août,4,0,36768
7201,Avril,4,0,12851.3
7201,Juillet,4,0,186288
7201,Juin,4,0,122319.4
7201,Mai,4,0,2549.8
7201,Mars,4,0,7870.5
7201,Septembre,4,0,125344
7202,Août,7,1,36192
7202,Avril,7,1,2516.8
7202,Juillet,7,1,40870.6
7202,Juin,7,1,141930
7202,Mai,7,1,2499.2
7202,Mars,7,1,8981.5
7202,Octobre,7,1,66176
7202,Septembre,7,1,170560
7203,Août,2,0,131184
7203,Avril,2,0,11555.5
7203,Juillet,2,0,167440
7203,Juin,2,0,57317.8
7203,Mai,2,0,9062.9
7203,Mars,2,0,3025
7203,Septembre,2,0,197888
7204,Août,7,1,79152
7204,Avril,7,1,19200.5
7204,Juillet,7,1,281929.1
7204,Juin,7,1,155187.8
7204,Mai,7,1,5474.7
7204,Mars,7,1,9636
7204,Octobre,7,1,52176
7204,Septembre,7,1,224768
7205,Août,2,0,172192
7205,Avril,2,0,17389.9
7205,Juillet,2,0,254604.7
7205,Juin,2,0,81140
7205,Mai,2,0,11915.2
7205,Mars,2,0,4272.4
7205,Octobre,2,0,35632
7205,Septembre,2,0,280160
7206,Août,3,1,134352
7206,Avril,3,1,14901.7
7206,Juillet,3,1,223757.6
7206,Juin,3,1,90330
7206,Mai,3,1,9269.7
7206,Mars,3,1,5821.2
7206,Octobre,3,1,113216
7206,Septembre,3,1,88960
7207,Août,3,0,98640
7207,Avril,3,0,13620.2
7207,Juillet,3,0,197472
7207,Juin,3,0,72221.1
7207,Mai,3,0,6814.5
7207,Mars,3,0,4330.7
7207,Septembre,3,0,138416
7208,Août,8,1,85088
7208,Avril,8,1,4070
7208,Juillet,8,1,72033.8
7208,Juin,8,1,29785.3
7208,Mai,8,1,5882.8
7208,Mars,8,1,1415.7
7208,Octobre,8,1,190688
7208,Septembre,8,1,135568
7209,Août,7,0,141296
7209,Avril,7,0,8306.1
7209,Juillet,7,0,125663.3
7209,Juin,7,0,4759.7
7209,Mai,7,0,9736.1
