id,member_noSource,total
26366,4459,159249.90
26367,5841,472817.50
26368,1267,40264.40
26369,2483,180386.70
26370,5765,348575.00
26371,2180,192601.00
26372,4401,121306.20
26373,3777,222013.00
26374,3755,237653.40
26375,5776,370182.10
26376,5780,291996.00
26377,3027,95775.90
26378,5761,425968.40
26379,4364,168992.00
26380,5593,518952.10
26381,4414,96226.60
26382,2724,123791.80
26383,5759,548238.30
26384,3020,255118.60
26385,5569,338832.90
26386,3719,245297.10
26387,3045,186211.70
26388,2077,101230.80
26389,3046,150290.70
26390,5753,496739.20
26391,3752,203049.10
26392,3759,227627.90
26393,4956,280004.00
26394,5744,481401.70
26395,4377,371506.10
26396,4955,190207.00
26397,2182,56526.50
26398,2072,149099.80
26399,3715,81725.80
26400,4905,160344.30
26401,2508,253528.30
26402,4465,200479.20
26403,3712,334865.70
26404,2064,43239.80
26405,3049,299202.40
26406,5823,141204.50
26407,3710,200095.70
26408,2175,200667.30
26409,2494,190851.90
26410,4906,325141.90
26411,3053,205797.30
26412,2722,164454.40
26413,5833,321561.90
26414,2509,100963.30
26415,2511,221829.80
26416,2032,153813.30
26417,3672,289045.00
26418,2045,73472.60
26419,5868,401658.30
26420,5869,477240.30
26421,3670,132021.80
26422,5892,217128.50
26423,3680,191262.30
26424,5875,377671.90
26425,3667,131384.20
26426,2036,188064.60
26427,3071,108771.90
26428,3074,65794.70
26429,3669,299457.70
26430,5513,461217.60
26431,2437,59649.70
26432,5511,223676.60
26433,2033,91472.80
26434,4660,314541.10
26435,6369,439271.00
26436,6370,431252.30
26437,4640,280882.20
26438,6379,476072.60
26439,2627,130580.50
26440,7042,689568.60
26441,3293,175336.10
26442,3266,132529.90
26443,6380,347138.60
26444,1802,68011.60
26445,1805,99035.90
26446,6310,408908.70
26447,6301,544734.00
26448,6231,487825.20
26449,1843,66489.70
26450,4605,270086.00
26451,3360,203185.90
26452,6243,379444.20
26453,6385,551664.40
26454,6246,567681.00
26455,5879,565960.00
26456,2659,66495.80
26457,1835,269334.80
26458,3354,96898.40
26459,3352,291296.10
26460,2600,114574.90
26461,3268,199761.00
26463,3281,302080.10
26464,5919,543952.30
26465,6987,715851.30
26466,3255,142544.40
26467,1787,23745.80
26468,6354,378664.90
26469,4634,130722.20
26470,4635,188627.70
26471,1935,157466.60
26472,7009,388342.30
26473,3373,162807.90
26474,3186,244589.90
26475,6112,757267.50
26476,1782,102348.40
26477,2038,40873.90
26478,7038,727164.20
26479,6335,314618.10
26480,3272,192829.40
26481,2637,164642.50
26482,3307,184472.40
26483,1848,170918.20
26484,3309,106064.00
26485,2619,150655.90
26487,3314,66991.70
26488,6324,334700.80
26489,6326,392332.70
26490,4631,64631.90
26491,6333,470223.20
26492,4629,261924.40
26493,2603,333761.50
26494,6270,319253.40
26495,4686,186399.80
26496,6015,252838.20
26497,5956,182877.20
26498,5959,342708.50
26499,4887,117817.80
26500,3143,304189.50
26501,6014,312539.20
26502,3627,181868.30
26503,4888,120958.10
26504,4875,179998.30
26505,3132,176424.40
26506,6949,533703.30
26507,3548,198375.90
26508,3632,484125.50
26509,4867,303950.10
26510,6966,401487.30
26511,5943,366745.00
26512,5970,158208.00
26513,3588,262882.00
26514,4526,500614.80
26515,5977,278345.30
26516,4517,222246.30
26517,6001,477997.60
26518,6967,498739.90
26519,3609,99202.00
26520,5963,355932.90
26521,3114,193496.30
26522,3615,329155.50
26523,1953,6167.00
26524,3105,19259.50
26525,4553,374915.10
26526,2544,138731.10
26527,1991,89061.70
26528,1460,39642.70
26529,3345,9039.80
26530,4680,167464.00
26531,1827,110659.00
26532,1821,208789.80
26533,4622,124275.50
26534,4675,197194.80
26535,2008,22993.40
26536,6283,285903.50
26537,6286,357112.80
26538,3323,107951.10
26539,6278,283190.70
26540,6279,785050.10
26541,4537,354331.60
26542,2651,83185.40
26543,4787,253812.90
26544,4825,522976.70
26545,4822,252239.70
26546,3096,231817.40
26547,6006,313866.90
26548,3622,111382.10
26549,6272,440868.60
26550,1963,71357.10
26551,6012,733378.80
26552,4511,155910.50
26553,4510,105551.00
26555,5192,78835.90
26557,6124,332425.30
26558,6128,475443.60
26559,2016,95793.00
26560,2918,77290.80
26561,2250,106925.10
26562,2169,30158.30
26563,2249,81167.60
26564,5423,273852.90
26565,4235,298563.60
26566,1279,86206.00
26567,7352,696276.70
26568,2925,136138.00
26569,5081,114876.60
26570,3980,346876.00
26571,2163,212323.40
26572,2419,130083.40
26573,3968,252096.80
26574,2414,122851.30
26575,2798,205597.00
26576,6177,544146.50
26577,7369,704041.30
26578,6185,344544.30
26579,6189,369622.70
26580,4590,278248.80
26581,3996,254764.40
26582,2022,90446.80
26584,5098,390816.90
26585,3999,51606.60
26586,5396,469164.20
26587,5097,355785.10
26588,2498,183698.00
26589,4588,300353.00
26590,2159,77268.80
26591,7337,556423.10
26592,4019,83235.50
26593,2894,151584.20
26594,4248,332039.30
26595,2944,173899.70
26596,2782,323044.70
26597,2408,80227.10
26598,5495,459535.70
26599,3923,178801.30
26600,2210,253511.20
26601,5500,89295.00
26602,5502,292378.30
26603,3932,111234.30
26604,7336,765553.70
26605,5392,171905.10
26606,5383,290173.60
26607,5100,188280.80
26608,5386,303687.50
26609,2401,130967.70
26610,2274,100381.90
26611,2402,16444.10
26612,5374,36553.70
26613,4010,235002.90
26614,2269,26174.00
26615,4003,119704.90
26616,5107,448872.60
26617,4233,399589.20
26618,5376,273016.20
26619,5102,218347.50
26620,5109,418992.80
26621,4359,214129.90
26622,6175,292407.60
26623,6174,344748.30
26624,4782,189551.10
26625,4543,380785.30
26626,3495,170109.60
26627,2080,88918.80
26628,2566,84256.60
26629,2010,134182.50
26630,4772,533036.40
26631,3473,16044.70
26632,3458,115657.10
26633,4762,296704.60
26634,1918,84017.20
26635,7170,429495.90
26636,6083,593228.40
26637,3424,246660.20
26638,3502,108179.50
26639,6998,483429.30
26640,7006,310082.90
26642,1911,54064.10
26643,6130,434056.70
26644,6132,270097.00
26645,6108,223575.20
26646,6134,505090.10
26647,4736,238006.40
26648,6140,401439.70
26649,3188,188787.70
26650,1912,41410.10
26651,6110,233989.10
26652,1896,91147.90
26653,4582,102045.50
26654,1892,244317.50
26655,1890,8811.40
26656,7373,658948.60
26657,4594,289847.50
26659,6227,282250.20
26660,6195,360811.30
26661,3225,69984.20
26662,1889,42726.80
26663,4718,157197.90
26664,1877,84461.80
26665,7371,1020661.30
26666,3420,273033.30
26667,3197,101111.10
26668,6159,347120.30
26669,2675,192897.80
26670,4699,319710.20
26671,3377,247035.20
26672,3408,324624.00
26673,2590,63794.00
26674,3205,344293.90
26675,6940,494954.70
26676,4591,173466.10
26677,3375,168524.20
26678,2591,207911.60
26679,3212,8766.20
26680,2171,114306.20
26681,2666,61182.60
26682,6206,400570.00
26683,3221,83162.20
26684,5651,302353.70
26685,3831,124971.70
26686,6071,392567.20
26687,4884,234682.90
26688,8158,1081565.40
26689,1995,132290.50
26690,5256,550837.50
26691,7501,398073.40
26692,4601,262717.10
26693,7271,378247.20
26694,4599,316706.70
26695,9237,1301440.90
26696,4596,228795.60
26697,5356,284501.30
26698,4330,279685.20
26699,5778,148470.80
26700,5443,212008.30
26701,2667,75575.90
26702,1538,20548.10
26703,8013,1187151.80
26704,8955,1199445.50
26705,4317,393074.10
26706,1988,135949.90
26707,1459,83920.70
26708,5795,506088.00
26709,2239,264506.50
26710,2095,49327.40
26711,4652,341295.30
26712,7044,400101.00
26713,340,43274.00
26714,5964,437675.80
26715,1536,140464.30
26716,5957,371192.20
26717,2078,133310.40
26718,2087,99583.10
26719,1223,85254.50
26720,8855,784279.40
26723,587,55939.00
26724,7039,863886.00
26725,7480,324291.80
26726,9261,1008240.60
26727,2687,147475.30
26728,4440,173414.80
26730,7478,643701.50
26731,2685,173791.00
26732,5467,332199.30
26733,5492,452775.10
26734,8707,1130643.60
26735,5478,442105.90
26736,2660,187124.10
26737,2333,209672.90
26738,979,20975.60
26739,2085,127017.60
26740,7486,540885.30
26741,8007,570188.60
26742,2650,74013.70
26743,2240,151680.70
26744,4618,222885.10
26746,4617,362021.70
26747,8006,959295.50
26748,2341,160619.10
26749,2764,71471.90
26750,1994,210995.70
26751,8026,763540.80
26752,6788,412470.40
26753,2752,48934.10
26754,5384,63980.90
26755,2323,84250.50
26758,4552,77519.20
26759,9247,809716.90
26760,4566,338680.20
26761,5949,615065.10
26762,9239,1520540.80
26763,5817,419988.30
26764,7536,860361.00
26765,507,35476.40
26766,8944,851806.10
26767,4565,339237.20
26768,5353,354502.60
26769,4571,164134.40
26770,2680,39990.80
26771,457,59177.00
26772,1551,12904.40
26773,1136,170890.10
26774,4348,109786.90
26777,8683,897775.80
26778,1169,86719.00
26779,7611,606013.10
26780,8871,1089123.60
26781,7525,417635.80
26782,8001,663781.80
26783,7519,640132.50
26784,5772,408207.60
26785,4638,331161.10
26786,5773,234301.80
26787,2640,57625.80
26788,2638,105095.40
26789,2760,203824.70
26790,7518,596606.90
26791,4646,470535.90
26792,2230,64956.80
26793,2642,236058.20
26794,8952,944747.10
26795,6807,539604.00
26796,9249,1240016.50
26798,8230,372587.10
26799,6957,951864.30
26800,8684,888953.40
26801,8271,926071.40
26802,4555,164140.50
26803,8613,831679.40
26804,6809,553174.10
26805,8686,848864.90
26807,5453,784159.70
26808,2761,147948.00
26809,4645,194653.00
26810,454,51749.50
26811,5385,371431.60
26812,2726,90509.10
26813,8649,702267.80
26814,1575,81937.10
26815,7567,500232.50
26816,2697,427496.40
26817,2751,138896.00
26819,2318,8714.90
26820,990,11314.10
26821,4355,293228.40
26822,5427,406104.30
26823,7293,766500.30
26824,9266,1275254.70
26825,1192,78824.90
26826,8681,843306.20
26827,5906,345137.90
26828,5414,199355.50
26829,8897,651651.80
26830,7570,420992.30
26831,8620,642310.30
26832,9274,763917.00
26833,2746,20240.30
26834,2702,218860.50
26835,1182,18461.90
26836,8672,851127.00
26837,5417,653910.20
26838,9280,605492.80
26839,5842,417811.70
26840,5428,90321.00
26842,1565,153922.00
26843,5840,454161.40
26844,8617,783516.00
26845,6728,493735.70
26846,8678,1159710.00
26847,4472,314244.30
26848,4376,6919.40
26849,5865,487191.30
26850,2265,273090.70
26851,6768,551852.50
26852,1111,6902.30
26853,7354,667708.70
26854,2710,72064.30
26855,9294,1628544.40
26856,2053,192053.80
26858,628,41700.80
26859,7730,764488.60
26860,2750,197514.80
26862,2254,111148.80
26863,1444,90942.70
26864,5831,552889.50
26865,7561,584759.00
26866,5291,348062.00
26867,6766,618552.30
26868,7966,404427.30
26870,7557,973449.40
26871,2313,14905.10
26872,287,81845.50
26873,5859,530643.60
26874,833,111080.40
26875,2707,41923.10
26876,5953,309279.20
26877,5406,166427.00
26878,9304,1192868.10
26880,4450,427462.20
26882,5435,482205.40
26883,7585,821728.40
26884,6762,652046.30
26885,5877,295348.80
26886,5310,306952.40
26887,1570,36844.40
26888,2295,111514.00
26889,2256,303676.50
26890,4393,360391.10
26891,1592,104018.10
26892,4410,196910.20
26893,7984,653840.60
26894,7542,561262.40
26895,996,132051.10
26896,5308,393137.60
26897,4382,312248.50
26898,895,14426.30
26899,2237,69043.70
26900,1299,198746.00
26901,5307,180761.70
26902,7980,681838.20
26903,9335,1595358.20
26904,6979,489453.40
26905,5300,222394.10
26906,7985,592235.40
26907,493,66735.20
26908,831,99469.50
26909,5898,342840.40
26910,6746,587887.10
26911,2297,90549.40
26912,7588,289721.70
26913,2257,89591.80
26914,6739,613890.10
26915,5317,421390.50
26916,9319,960253.10
26917,4390,438179.00
26918,5333,479480.40
26919,4420,241273.70
26920,6975,630237.70
26921,5894,284603.90
26922,5399,297200.50
26923,7969,907191.80
26924,9324,938991.70
26925,2309,15383.90
26926,1179,50541.50
26927,5391,438263.30
26928,2258,78671.00
26930,5903,318108.90
26931,8135,456148.70
26933,1177,60151.70
26934,2736,124925.30
26935,2300,137038.20
26936,5329,254069.40
26937,8637,962493.20
26938,4411,341239.10
26939,5387,354114.20
26940,6775,691448.40
26941,1134,122834.20
26942,5431,167782.80
26943,5071,489089.40
26944,2765,194197.40
26945,1759,44567.50
26946,3241,53619.50
26947,2266,108201.50
26948,1758,2661.50
26949,7657,601903.00
26950,2211,13605.50
26951,432,69266.00
26953,1421,81212.80
26954,1193,74464.40
26956,2869,313936.50
26958,2682,146744.90
26959,1023,135214.60
26960,1921,31451.80
26961,2673,129382.30
26962,1545,9518.60
26963,2213,36605.00
26964,2882,28841.60
26966,2876,222953.50
26967,321,14340.80
26968,1549,82313.30
26969,984,96722.50
26971,2282,54411.00
26973,1734,109068.70
26974,766,3636.20
26976,1729,171853.80
26977,2205,49823.30
26978,3247,260584.50
26979,5367,366887.90
26980,7637,444402.20
26981,1098,104907.30
26982,1762,97286.80
26983,3245,207683.20
26984,1728,59017.00
26985,7636,524965.20
26987,669,47172.80
26988,1764,115361.50
26990,2215,39426.50
26991,3238,126521.70
26992,7652,880437.60
26993,3237,160488.40
26994,462,67526.70
26995,3252,190555.10
26997,7651,432556.80
26998,915,75387.80
26999,8692,697610.50
27001,7645,675574.70
27002,3235,231372.80
27003,1237,152034.90
27004,2695,126532.70
27005,1563,176122.70
27007,8355,1131421.70
27008,2901,183937.40
27009,2898,79866.80
27010,2079,161194.40
27011,978,164956.40
27012,676,12989.90
27013,1321,111770.50
27015,2096,8219.00
27016,1899,70292.00
27018,2574,31321.10
27019,4765,449976.80
27020,4752,307471.50
27021,2091,100022.80
27022,2012,222583.40
27023,2791,137899.30
27024,1601,660.80
27027,1624,65515.00
27028,302,729.20
27031,8358,678954.40
27032,1901,241581.50
27033,2632,27895.00
27034,8359,738729.90
27035,1445,42036.70
27036,2940,41215.90
27037,2115,163395.40
27039,1552,108897.70
27040,1927,19077.50
27041,2063,193274.00
27042,2686,54970.40
27043,2688,320941.40
27045,8031,511038.50
27047,1929,116860.20
27048,2698,186233.70
27049,2699,79508.90
27052,8032,773991.30
27053,2887,87927.00
27055,2097,157494.70
27056,2609,350274.00
27057,4768,138257.20
27058,2103,130232.40
27059,2068,137179.90
27060,2099,120046.90
27061,2615,218325.50
27062,2622,59872.00
27063,1317,140845.40
27064,2889,167258.80
27065,4771,195519.00
27067,2405,205060.80
27068,5368,477821.70
27071,2412,145701.80
27072,492,134097.00
27073,1455,123221.40
27074,7713,895833.70
27075,7721,571043.60
27076,7370,357768.70
27077,2301,56554.60
27078,4334,342025.70
27079,5328,265451.90
27080,9920,1939753.50
27081,591,79782.50
27082,7710,911000.20
27083,9963,2286050.50
27086,2426,95542.60
27087,3150,44949.80
27088,1714,55192.70
27089,3149,114511.40
27090,5319,260400.10
27092,5320,317606.90
27093,2196,82957.00
27094,778,41033.90
27097,2275,108793.90
27100,4574,51458.80
27101,8948,1113377.50
27102,5346,273574.40
27103,9886,1370329.50
27104,1133,51499.10
27105,9956,2095480.80
27106,7275,201521.10
27107,7274,556644.20
27108,9889,2302578.90
27109,9974,2784680.50
27111,9976,2325634.60
27112,918,5961.80
27113,1543,118330.80
27114,4581,381058.90
27115,5345,297069.80
27116,9971,2471457.30
27117,9888,1817894.00
27118,2292,138891.10
27119,9900,2006489.90
27120,5259,223368.80
27121,9985,2552396.50
27122,842,64854.20
27123,8698,1019891.80
27124,1130,79919.30
27125,9969,2117592.30
27126,2671,206122.20
27127,9973,2355910.10
27128,1998,155078.70
27130,7682,553259.60
27131,5803,469738.30
27132,5342,473072.80
27133,5360,378658.80
27134,2342,165822.40
27135,1084,48198.80
27139,1116,169784.70
27140,2252,68815.30
27141,7631,414026.50
27143,1749,189894.30
27144,2251,191057.10
27145,503,63366.50
27146,1119,65942.50
27147,2378,192743.90
27148,1481,66752.30
27149,2429,138378.10
27151,1744,106828.60
27152,925,179531.70
27153,2226,102416.80
27154,2351,140298.20
27155,448,37716.50
27156,1743,131235.20
27157,3191,133549.80
27158,5371,374441.20
27159,2227,62488.30
27160,1426,100347.70
27161,1086,235647.80
27163,2427,144658.70
27164,1696,75016.50
27165,2375,407108.30
27166,1164,74509.60
27168,3152,184741.10
27169,2283,99783.40
27170,2284,181617.90
27171,1695,40087.30
27172,2278,5106.80
27175,3145,284592.90
27176,2273,61753.00
27179,3175,192818.40
27180,2362,56776.90
27181,926,144032.10
27182,7628,639681.80
27184,1161,41546.90
27186,3178,144517.00
27187,3184,147753.80
27192,3182,193740.60
27194,2371,91381.20
27195,2742,200370.50
27196,7735,446790.10
27198,1344,57193.40
27199,2565,76920.70
27200,2559,404526.20
27201,5688,446227.00
27202,4795,222457.60
27203,5482,460093.90
27204,2545,167510.40
27205,4823,114141.30
27206,8210,527238.30
27207,4820,46157.80
27208,4819,370217.50
27209,5694,358852.10
27210,9157,343062.70
27211,7853,632636.60
27212,4779,420790.80
27213,5181,534730.50
27214,6841,738775.10
27215,6840,555630.40
27216,7796,565040.30
27217,9153,1049148.70
27218,4818,322884.70
27219,4784,222868.00
27220,7856,716540.20
27221,8033,415967.40
27222,2129,154747.70
27223,928,115041.50
27224,1060,84741.50
27225,2219,74212.80
27226,5191,613708.10
27227,5172,185750.00
27228,7850,733503.40
27229,1826,58754.40
27230,9999,3574722.60
27232,7844,482386.20
27233,8328,1050671.80
27234,1055,78517.10
27235,8329,1170393.80
27236,9964,2733644.30
27237,7603,564454.00
27238,6611,638012.10
27239,3704,20650.70
27240,9681,1508267.90
27241,3054,284724.80
27242,8751,689892.30
27243,1054,67846.70
27245,4773,303003.50
27246,858,24600.80
27247,888,67333.70
27248,9140,2019726.50
27249,5678,496067.40
27250,826,43940.90
27251,5198,566558.50
27252,2558,184422.30
27253,4797,388782.00
27254,4796,379217.00
27255,6847,487378.20
27256,6909,578373.40
27257,5687,195348.00
27258,863,62887.70
27259,2539,172223.90
27260,5297,374144.40
27261,4695,102325.20
27262,1330,38007.20
27263,890,28328.60
27265,9160,1233600.30
27266,2109,56150.30
27267,9159,672141.30
27268,4847,338925.70
27269,4315,580067.50
27270,5264,207512.20
27271,1094,70371.40
27272,5494,414060.70
27273,8754,1009989.70
27274,9125,1283919.50
27275,5735,251555.70
27276,4702,504110.50
27277,4714,128098.60
27278,4713,111223.30
27279,4712,261957.40
27280,2116,166433.10
27281,4710,108002.40
27282,6943,452565.00
27283,9193,1244789.80
27285,7776,694487.30
27286,2346,125991.60
27287,7775,371927.50
27288,2345,68695.60
27289,4706,224218.90
27290,3701,217476.60
27291,4842,397184.20
27292,1515,144528.00
27293,1366,33817.70
27294,5648,460111.00
27295,7745,473693.30
27296,1490,35869.70
27297,5150,476663.80
27298,4871,218433.00
27299,4865,464603.40
27300,5275,215468.60
27301,4858,262471.60
27303,4855,247001.00
27304,9121,1409859.80
27305,8755,1143753.20
27306,5163,338576.40
27307,5273,290007.50
27308,378,44009.30
27309,5661,115229.60
27310,7803,532169.20
27311,9133,1170666.20
27312,5663,503802.70
27313,7070,730784.50
27314,2321,142037.50
27315,2538,62088.90
27316,372,102211.60
27317,5269,239797.00
27318,8830,685230.10
27319,5270,418962.30
27320,5655,331668.00
27321,966,135334.30
27322,7842,815913.20
27323,7605,342761.00
27324,9954,1984908.50
27325,7825,1194728.30
27326,6305,556794.40
27327,3652,205077.90
27328,3078,299401.50
27329,803,156880.30
27330,8333,565975.90
27331,6603,299030.20
27332,9646,1532234.80
27334,9580,1484101.90
27335,9581,1211621.90
27336,5237,341912.10
27337,9982,2828107.20
27338,9952,1882773.80
27339,6309,665560.20
27340,3643,179707.60
27341,6298,247223.30
27342,3668,181053.60
27343,1649,102502.30
27344,3072,127382.80
27345,7624,783783.50
27346,1068,11690.30
27347,3662,238029.60
27348,3659,144100.50
27349,3658,199800.10
27350,1650,84342.10
27351,9885,1364914.90
27352,3640,370537.50
