member_noSource,category_desc,Total
7573,Groceries,114637.20
7574,Groceries,16495.40
7575,Groceries,14693.80
7576,Groceries,84513.10
7578,Groceries,178550.90
7579,Groceries,43462.10
7580,Groceries,92550.10
7581,Groceries,38793.80
7582,Groceries,66267.40
7583,Groceries,12613.70
7584,Groceries,124258.40
7585,Groceries,112471.60
7586,Groceries,30596.80
7587,Groceries,70121.00
7588,Groceries,62573.80
7589,Groceries,27097.40
7590,Groceries,56851.40
7591,Groceries,26082.40
7592,Groceries,168792.90
7593,Groceries,84649.90
7594,Groceries,103761.60
7596,Groceries,33544.10
7597,Groceries,119562.00
7598,Groceries,150848.90
7600,Groceries,78226.40
7601,Groceries,16546.70
7602,Groceries,28260.20
7603,Groceries,126031.90
7604,Groceries,81407.00
7605,Groceries,236212.10
7607,Groceries,312061.60
7608,Groceries,224184.70
7609,Groceries,74099.20
7610,Groceries,136091.60
7611,Groceries,20531.00
7612,Groceries,21026.90
7613,Groceries,197867.80
7614,Groceries,62112.10
7615,Groceries,16769.00
7616,Groceries,59570.30
7618,Groceries,136108.70
7620,Groceries,40349.90
7621,Groceries,100638.40
7622,Groceries,2285.30
7623,Groceries,60459.50
7624,Groceries,211081.20
7625,Groceries,62836.40
7626,Groceries,123837.00
7628,Groceries,138121.60
7631,Groceries,96949.70
7633,Groceries,67464.40
7635,Groceries,346740.40
7636,Groceries,121739.80
7639,Groceries,3328.40
7640,Groceries,72799.60
7641,Groceries,118884.10
7642,Groceries,57095.70
7643,Groceries,104588.50
7644,Groceries,83976.90
7646,Groceries,48455.30
7647,Groceries,27405.20
7650,Groceries,17350.40
7652,Groceries,108418.90
7653,Groceries,146129.30
7654,Groceries,144055.30
7655,Groceries,22132.30
7656,Groceries,71175.10
7657,Groceries,92498.80
7658,Groceries,32193.20
7659,Groceries,86445.40
7660,Groceries,117174.10
7661,Groceries,40343.80
7662,Groceries,8612.30
7664,Groceries,127519.60
7665,Groceries,46232.30
7666,Groceries,76277.00
7667,Groceries,91421.50
7671,Groceries,67943.20
7672,Groceries,132677.70
7673,Groceries,61434.20
7674,Groceries,19601.50
7675,Groceries,33527.00
7676,Groceries,197623.50
7677,Groceries,191717.90
7679,Groceries,24173.30
7680,Groceries,61194.80
7681,Groceries,79126.60
7682,Groceries,82262.00
7683,Groceries,54211.90
7684,Groceries,28875.80
7685,Groceries,70262.70
7686,Groceries,74361.80
7687,Groceries,45986.80
7689,Groceries,72782.50
7691,Groceries,37716.50
7692,Groceries,98706.10
7693,Groceries,14922.20
7694,Groceries,62163.40
7695,Groceries,4987.10
7696,Groceries,181327.20
7697,Groceries,79742.20
7698,Groceries,24412.70
7699,Groceries,151094.40
7700,Groceries,9381.80
7701,Groceries,45747.40
7702,Groceries,64506.10
7703,Groceries,76185.40
7704,Groceries,117447.70
7705,Groceries,16290.20
7706,Groceries,23403.80
7707,Groceries,87950.20
7709,Groceries,8201.90
7710,Groceries,29252.00
7711,Groceries,31988.00
7712,Groceries,167641.10
7713,Groceries,174139.10
7714,Groceries,140742.80
7716,Groceries,44300.00
7717,Groceries,144038.20
7718,Groceries,63366.50
7720,Groceries,81680.60
7721,Groceries,52627.70
7722,Groceries,75182.60
7723,Groceries,140298.20
7724,Groceries,205220.80
7725,Groceries,132267.30
7727,Groceries,75307.20
7728,Groceries,136685.20
7729,Groceries,308350.90
7730,Groceries,149971.90
7731,Groceries,72326.90
7734,Groceries,54816.50
7735,Groceries,7552.10
7736,Groceries,93661.60
7737,Groceries,50791.90
7738,Groceries,48694.70
7739,Groceries,76493.20
7740,Groceries,25797.80
7741,Groceries,48374.70
7742,Groceries,57928.70
7743,Groceries,62077.90
7744,Groceries,5636.90
7746,Groceries,55757.00
7748,Groceries,14443.40
7749,Groceries,98836.80
7751,Groceries,251407.90
7752,Groceries,149253.70
7753,Groceries,106384.00
7754,Groceries,83322.20
7755,Groceries,79423.40
7758,Groceries,144203.10
7759,Groceries,32740.40
7760,Groceries,24515.30
7761,Groceries,236753.20
7762,Groceries,152177.80
7763,Groceries,43137.20
7764,Groceries,79092.40
7765,Groceries,58031.30
7767,Groceries,68513.60
7768,Groceries,57261.80
7769,Groceries,140150.40
7771,Groceries,74310.50
7772,Groceries,15931.10
7773,Groceries,141900.70
7778,Groceries,65093.60
7779,Groceries,154343.40
7780,Groceries,182746.50
7781,Groceries,65081.40
7783,Groceries,75627.20
7786,Groceries,155033.50
7787,Groceries,22565.90
7788,Groceries,1071.20
7789,Groceries,40463.50
7790,Groceries,134729.70
7791,Groceries,6902.30
7792,Groceries,118683.80
7793,Groceries,25524.20
7794,Groceries,188714.40
7796,Groceries,110886.20
7797,Groceries,45719.30
7798,Groceries,143542.30
7799,Groceries,12186.20
7801,Groceries,26584.40
7802,Groceries,105392.20
7803,Groceries,188047.50
7804,Groceries,62231.80
7805,Groceries,34467.50
7807,Groceries,77798.90
7809,Groceries,113081.10
7811,Groceries,77536.30
7812,Groceries,113634.40
7813,Groceries,290361.70
7814,Groceries,86182.80
7815,Groceries,119265.20
7816,Groceries,31776.70
7817,Groceries,105101.50
7818,Groceries,21009.80
7819,Groceries,111565.30
7820,Groceries,130916.40
7821,Groceries,44898.50
7822,Groceries,122458.00
7824,Groceries,104007.10
7825,Groceries,76567.70
7827,Groceries,122218.60
7828,Groceries,35083.10
7829,Groceries,99954.40
7830,Groceries,2935.10
7831,Groceries,46916.30
7832,Groceries,66746.20
7833,Groceries,108754.80
7834,Groceries,64796.80
7835,Groceries,236457.60
7836,Groceries,64779.70
7837,Groceries,357011.40
7839,Groceries,35572.90
7840,Groceries,40862.90
7841,Groceries,104229.40
7842,Groceries,169271.70
7843,Groceries,149356.30
7844,Groceries,38092.70
7845,Groceries,120953.20
7846,Groceries,77279.80
7847,Groceries,23363.50
7848,Groceries,83179.30
7849,Groceries,100963.30
7850,Groceries,97457.80
7851,Groceries,348495.60
7852,Groceries,89420.80
7853,Groceries,36280.10
7855,Groceries,76168.30
7856,Groceries,45548.30
7857,Groceries,52553.20
7858,Groceries,49053.80
7859,Groceries,61400.00
7860,Groceries,133350.70
7862,Groceries,152041.00
7863,Groceries,23260.90
7865,Groceries,15110.30
7866,Groceries,39796.60
7867,Groceries,33948.40
7868,Groceries,29628.20
7869,Groceries,70292.00
7870,Groceries,270252.10
7871,Groceries,159405.00
7872,Groceries,25319.00
7873,Groceries,53209.10
7874,Groceries,79844.80
7875,Groceries,67966.40
7876,Groceries,90720.40
7878,Groceries,42515.50
7879,Groceries,64153.10
7880,Groceries,126116.20
7881,Groceries,82501.40
7882,Groceries,113491.50
7883,Groceries,87687.60
7886,Groceries,77730.50
7888,Groceries,14888.00
7889,Groceries,4833.20
7890,Groceries,42624.20
7892,Groceries,12955.70
7894,Groceries,73729.10
7895,Groceries,151521.90
7896,Groceries,95707.50
7897,Groceries,9091.10
7898,Groceries,123569.50
7899,Groceries,75512.40
7900,Groceries,167630.10
7901,Groceries,54577.10
7903,Groceries,135584.70
7904,Groceries,54639.40
7905,Groceries,37237.70
7906,Groceries,156976.80
7907,Groceries,44447.80
7908,Groceries,61872.70
7909,Groceries,25592.60
7910,Groceries,199.10
7911,Groceries,78020.00
7912,Groceries,11502.20
7913,Groceries,26520.90
7914,Groceries,9587.00
7915,Groceries,109256.80
7916,Groceries,5431.70
7918,Groceries,90720.40
7920,Groceries,166484.40
7921,Groceries,37357.40
7922,Groceries,154856.40
7923,Groceries,62853.50
7924,Groceries,145485.60
7925,Groceries,54474.50
7926,Groceries,79872.90
7927,Groceries,160277.10
7928,Groceries,131737.20
7929,Groceries,70285.90
7930,Groceries,6577.40
7931,Groceries,15264.20
7932,Groceries,81247.00
7933,Groceries,199971.10
7934,Groceries,92002.90
7935,Groceries,60504.70
7936,Groceries,142903.50
7937,Groceries,106674.70
7938,Groceries,22104.20
7940,Groceries,149647.00
7941,Groceries,17868.30
7943,Groceries,144590.30
7944,Groceries,243182.80
7945,Groceries,52382.20
7946,Groceries,53705.00
7947,Groceries,53305.60
7948,Groceries,41546.90
7950,Groceries,40811.60
7951,Groceries,353939.50
7952,Groceries,18222.50
7953,Groceries,122867.20
7954,Groceries,6423.50
7955,Groceries,87539.80
7956,Groceries,4388.60
7957,Groceries,81446.10
7958,Groceries,66530.00
7959,Groceries,226088.90
7960,Groceries,67173.70
7961,Groceries,73152.60
7962,Groceries,41222.00
7963,Groceries,107267.10
7964,Groceries,180260.90
7966,Groceries,28.10
7968,Groceries,172503.60
7969,Groceries,46824.70
7970,Groceries,28516.70
7972,Groceries,56770.80
7973,Groceries,59803.60
7974,Groceries,211143.50
7975,Groceries,123552.40
7976,Groceries,57039.50
7977,Groceries,68062.90
7979,Groceries,10692.40
7980,Groceries,8851.70
7981,Groceries,36587.90
7982,Groceries,83322.20
7984,Groceries,125689.90
7985,Groceries,81366.70
7986,Groceries,40395.10
7987,Groceries,79645.70
7988,Groceries,211895.90
7989,Groceries,60282.40
7990,Groceries,155004.20
7991,Groceries,120451.20
7992,Groceries,120628.30
7993,Groceries,118867.00
7994,Groceries,58726.30
7995,Groceries,80244.20
7996,Groceries,84844.10
7997,Groceries,244830.50
7998,Groceries,33349.90
7999,Groceries,84849.00
8001,Groceries,45422.50
8002,Groceries,4012.40
8003,Groceries,17008.40
8004,Groceries,71112.80
8005,Groceries,130050.40
8006,Groceries,175319.00
8007,Groceries,55568.90
8008,Groceries,74400.90
8009,Groceries,9655.40
8011,Groceries,54457.40
8013,Groceries,112454.50
8014,Groceries,13314.80
8015,Groceries,462711.40
8016,Groceries,143268.70
8017,Groceries,63588.80
8018,Groceries,189272.60
8019,Groceries,6851.00
8020,Groceries,139643.50
8021,Groceries,8424.20
8022,Groceries,69989.10
8023,Groceries,89608.90
8025,Groceries,93552.90
8026,Groceries,74430.20
8027,Groceries,61924.00
8028,Groceries,17777.90
8029,Groceries,32894.30
8030,Groceries,63822.10
8031,Groceries,97372.30
8033,Groceries,36900.60
8034,Groceries,94790.20
8035,Groceries,125792.50
8036,Groceries,111159.80
8037,Groceries,201390.40
8038,Groceries,60203.00
8039,Groceries,143166.10
8040,Groceries,16769.00
8041,Groceries,28618.10
8042,Groceries,81133.40
8044,Groceries,171152.70
8045,Groceries,22121.30
8046,Groceries,70422.70
8047,Groceries,438.50
8048,Groceries,55534.70
8049,Groceries,84485.00
8051,Groceries,71021.20
8052,Groceries,227474.00
8053,Groceries,66632.60
8055,Groceries,10544.60
8057,Groceries,187374.50
8058,Groceries,38958.70
8059,Groceries,229714.10
8060,Groceries,96231.50
8061,Groceries,123512.10
8062,Groceries,46745.30
8063,Groceries,30397.70
8064,Groceries,70371.40
8065,Groceries,173991.30
8066,Groceries,135789.90
8068,Groceries,62642.20
8069,Groceries,154833.20
8070,Groceries,31930.60
8071,Groceries,151032.10
8072,Groceries,113542.80
8073,Groceries,64580.60
8074,Groceries,33869.00
8075,Groceries,81389.90
8076,Groceries,121568.80
8077,Groceries,32443.60
8078,Groceries,81714.80
8079,Groceries,78271.60
8080,Groceries,53032.00
8081,Groceries,125079.20
8082,Groceries,95747.80
8083,Groceries,225244.90
8084,Groceries,67167.60
8085,Groceries,132062.10
8086,Groceries,86616.40
8087,Groceries,114438.10
8088,Groceries,70645.00
8089,Groceries,73945.30
8090,Groceries,17931.80
8091,Groceries,13554.20
8093,Groceries,142578.60
8094,Groceries,30312.20
8095,Groceries,318286.00
8096,Groceries,178078.20
8097,Groceries,248193.10
8098,Groceries,54799.40
8099,Groceries,101989.30
8100,Groceries,130653.80
8101,Groceries,47360.90
8102,Groceries,191512.70
8103,Groceries,77764.70
8106,Groceries,38257.60
8108,Groceries,70548.50
8109,Groceries,113816.40
8111,Groceries,29895.70
8113,Groceries,212049.80
8114,Groceries,33099.50
8115,Groceries,106555.00
8116,Groceries,140930.90
8117,Groceries,177901.10
8118,Groceries,74218.90
8119,Groceries,23773.90
8120,Groceries,185932.00
8122,Groceries,21619.30
8123,Groceries,139079.20
8124,Groceries,126049.00
8126,Groceries,77792.80
8127,Groceries,190042.10
8128,Groceries,225946.00
8130,Groceries,82461.10
8131,Groceries,54064.10
8132,Groceries,129075.70
8133,Groceries,104075.50
8134,Groceries,39448.50
8135,Groceries,92133.60
8136,Groceries,76630.00
8137,Groceries,41085.20
8138,Groceries,96055.60
8139,Groceries,51208.40
8140,Groceries,149811.90
8141,Groceries,109735.60
8142,Groceries,47976.50
8143,Groceries,263822.50
8144,Groceries,121397.80
8145,Groceries,202559.30
8146,Groceries,9518.60
8147,Groceries,19487.90
8148,Groceries,70770.80
8149,Groceries,50507.30
8150,Groceries,112653.60
8151,Groceries,317692.40
8152,Groceries,85077.40
8153,Groceries,90617.80
8154,Groceries,173632.20
8155,Groceries,62402.80
8156,Groceries,20046.10
8157,Groceries,131782.40
8158,Groceries,236212.10
8159,Groceries,37511.30
8160,Groceries,155352.30
8161,Groceries,131844.70
8162,Groceries,71534.20
8163,Groceries,48797.30
8164,Groceries,55073.00
8166,Groceries,4354.40
8167,Groceries,144904.20
8168,Groceries,32962.70
8169,Groceries,70645.00
8170,Groceries,105871.00
8171,Groceries,51396.50
8172,Groceries,70651.10
8173,Groceries,56588.80
8174,Groceries,50900.60
8176,Groceries,171163.70
8177,Groceries,151601.30
8178,Groceries,19516.00
8179,Groceries,74122.40
8180,Groceries,214056.60
8182,Groceries,163656.80
8184,Groceries,192322.50
8185,Groceries,110841.00
8186,Groceries,146295.40
8187,Groceries,113354.70
8188,Groceries,38588.60
8189,Groceries,141945.90
8190,Groceries,38941.60
8191,Groceries,201276.80
8192,Groceries,97628.80
8193,Groceries,236628.60
8195,Groceries,54252.20
8196,Groceries,123529.20
8197,Groceries,81725.80
8198,Groceries,87437.20
8199,Groceries,28858.70
8200,Groceries,60692.80
8201,Groceries,100068.00
8202,Groceries,47816.50
8203,Groceries,22805.30
8205,Groceries,237819.50
8206,Groceries,45405.40
8207,Groceries,131446.50
8208,Groceries,42299.30
8209,Groceries,195497.00
8210,Groceries,51527.20
8211,Groceries,123118.80
8212,Groceries,49019.60
8213,Groceries,180762.90
8214,Groceries,121596.90
8215,Groceries,46140.70
8216,Groceries,95474.20
8217,Groceries,66729.10
8219,Groceries,6201.20
8220,Groceries,23780.00
8221,Groceries,74526.70
8222,Groceries,118644.70
8223,Groceries,66985.60
8224,Groceries,72070.40
8225,Groceries,33886.10
8226,Groceries,86086.30
8227,Groceries,76516.40
8228,Groceries,157928.30
8229,Groceries,69875.50
8230,Groceries,39888.20
8231,Groceries,96470.90
8232,Groceries,182090.60
8233,Groceries,39608.50
8234,Groceries,28568.00
8235,Groceries,211314.50
8236,Groceries,150382.30
8237,Groceries,244516.60
8239,Groceries,29320.40
8240,Groceries,79286.60
8241,Groceries,10613.00
8242,Groceries,80699.80
8243,Groceries,62289.20
8244,Groceries,116541.40
8245,Groceries,147663.40
8247,Groceries,38736.40
8249,Groceries,174669.20
8250,Groceries,78682.00
8252,Groceries,44488.10
8253,Groceries,132705.80
8255,Groceries,37613.90
8256,Groceries,160003.50
8257,Groceries,36776.00
8259,Groceries,80671.70
8260,Groceries,147554.70
8261,Groceries,95359.40
8262,Groceries,137436.40
8263,Groceries,92618.50
8264,Groceries,63582.70
8265,Groceries,55266.00
8266,Groceries,53448.50
8267,Groceries,81834.50
8268,Groceries,83093.80
8269,Groceries,131343.90
8270,Groceries,143028.10
8271,Groceries,87294.30
8272,Groceries,33093.40
8273,Groceries,57153.10
8274,Groceries,248113.70
8275,Groceries,7073.30
8276,Groceries,168929.70
8277,Groceries,69054.70
8278,Groceries,216934.30
8279,Groceries,50380.30
8281,Groceries,27997.60
8282,Groceries,54365.80
8283,Groceries,26601.50
8284,Groceries,380917.20
8285,Groceries,77827.00
8286,Groceries,188047.50
8287,Groceries,239078.80
8288,Groceries,67612.20
8289,Groceries,19385.30
8290,Groceries,25404.50
8291,Groceries,39676.90
8292,Groceries,117293.80
8293,Groceries,33082.40
8294,Groceries,151145.70
8295,Groceries,70354.30
8297,Groceries,198004.60
8298,Groceries,63035.50
8300,Groceries,21642.50
8302,Groceries,178123.40
8303,Groceries,63383.60
8304,Groceries,94704.70
8306,Groceries,76185.40
8307,Groceries,119875.90
8308,Groceries,77303.00
8309,Groceries,97947.60
8310,Groceries,69123.10
8311,Groceries,113087.20
8312,Groceries,160345.50
8313,Groceries,15349.70
8314,Groceries,3174.50
8315,Groceries,188936.70
8316,Groceries,146169.60
8317,Groceries,180078.90
8318,Groceries,37744.60
8319,Groceries,167412.70
8320,Groceries,56235.80
8321,Groceries,81058.90
8322,Groceries,80090.30
8324,Groceries,453049.90
8325,Groceries,81988.40
8326,Groceries,74543.80
8327,Groceries,132889.00
8328,Groceries,26789.60
8329,Groceries,161987.10
8330,Groceries,43188.50
8332,Groceries,230712.00
8334,Groceries,81167.60
8335,Groceries,149053.40
8336,Groceries,99116.50
8337,Groceries,61473.30
8338,Groceries,73096.40
8339,Groceries,85259.40
8341,Groceries,52741.30
8342,Groceries,82501.40
8344,Groceries,74133.40
8346,Groceries,41991.50
8349,Groceries,277588.00
8350,Groceries,62956.10
8351,Groceries,20291.60
8352,Groceries,254964.70
8353,Groceries,185795.20
8354,Groceries,146078.00
8355,Groceries,19316.90
8356,Groceries,107996.30
8357,Groceries,18814.90
8358,Groceries,124555.20
8359,Groceries,32990.80
8360,Groceries,83031.50
8362,Groceries,71762.60
8363,Groceries,69796.10
8365,Groceries,206714.60
8367,Groceries,96374.40
8368,Groceries,122759.70
8369,Groceries,214095.70
8370,Groceries,1338.70
8373,Groceries,142640.90
8374,Groceries,76978.10
8375,Groceries,74378.90
8376,Groceries,183674.80
8377,Groceries,98364.10
8378,Groceries,212004.60
8380,Groceries,3106.10
8381,Groceries,65640.80
8382,Groceries,33236.30
8384,Groceries,2764.10
8385,Groceries,72201.10
8386,Groceries,42224.80
8387,Groceries,6064.40
8388,Groceries,54645.50
8389,Groceries,32466.80
8390,Groceries,63503.30
8391,Groceries,48380.80
8392,Groceries,120547.70
8393,Groceries,75062.90
8394,Groceries,118786.40
8395,Groceries,85669.80
8397,Groceries,164426.30
8398,Groceries,125735.10
8399,Groceries,12955.70
8401,Groceries,56281.00
8403,Groceries,16916.80
8404,Groceries,102433.90
8405,Groceries,172440.10
8406,Groceries,69584.80
8407,Groceries,84096.60
8409,Groceries,148004.20
8411,Groceries,145229.10
8412,Groceries,123717.30
8414,Groceries,113942.20
8415,Groceries,147800.20
8416,Groceries,210630.50
8417,Groceries,100364.80
8420,Groceries,117852.00
8421,Groceries,83801.00
8422,Groceries,96135.00
8423,Groceries,16438.00
8424,Groceries,79201.10
8425,Groceries,39341.00
8427,Groceries,86319.60
8429,Groceries,184689.80
8430,Groceries,93706.80
8431,Groceries,87578.90
8432,Groceries,55517.60
8433,Groceries,31725.40
8434,Groceries,137711.20
8435,Groceries,35624.20
8437,Groceries,76305.10
8439,Groceries,18410.60
8440,Groceries,34433.30
8441,Groceries,183310.80
8442,Groceries,72976.70
8443,Groceries,61023.80
8444,Groceries,133367.80
8445,Groceries,186690.50
8446,Groceries,54662.60
8447,Groceries,73107.40
8448,Groceries,76612.90
8449,Groceries,50159.20
8450,Groceries,139038.90
8451,Groceries,85857.90
8452,Groceries,91455.70
8453,Groceries,87385.90
8454,Groceries,219003.40
8455,Groceries,152838.60
8457,Groceries,110396.40
8458,Groceries,68838.50
8459,Groceries,83042.50
8460,Groceries,39443.60
8461,Groceries,55688.60
8462,Groceries,116808.90
8463,Groceries,155266.80
8464,Groceries,151733.20
8465,Groceries,51629.80
8466,Groceries,194111.90
8467,Groceries,57614.80
8468,Groceries,95440.00
8469,Groceries,52170.90
8470,Groceries,186177.50
8471,Groceries,78528.10
8473,Groceries,65121.70
8474,Groceries,79109.50
8475,Groceries,84398.30
8476,Groceries,106104.30
8477,Groceries,101288.20
8478,Groceries,38668.00
8479,Groceries,169476.90
8480,Groceries,127639.30
8481,Groceries,44499.10
8482,Groceries,94225.90
8483,Groceries,61280.30
8484,Groceries,29713.70
8485,Groceries,17709.50
8486,Groceries,72651.80
8487,Groceries,30876.50
8488,Groceries,190777.40
8489,Groceries,152131.40
